30372 >50   .    .   0.0  0.0  0.1   .    . 
30385 >20  0.2  0.5  2.5  4.3  3.8  1.6  0.1
30385 >30   .   0.1  0.7  1.8  1.4  0.7   . 
30385 >50   .    .   0.1  0.4  0.3  0.2   . 
30393 >20  0.2  0.9  2.7  4.2  3.4  2.1  0.2
30393 >30  0.0  0.2  0.8  1.1  1.3  0.6  0.1
30393 >50   .    .   0.1  0.2  0.3  0.0   . 
30433 >20   .   0.1  0.9  1.9  2.0  0.7  0.3
30433 >30   .    .   0.2  0.7  0.6  0.2  0.1
30433 >50   .    .    .   0.1  0.1   .    . 
30521 >20   .   0.1  1.2  2.6  2.4  0.3   . 
30521 >30   .    .   0.3  1.2  0.8  0.1   . 
30521 >50   .    .    .   0.2  0.1   .    . 
30554 >20  0.2  0.4  2.2  4.6  3.3  0.9  0.0
30554 >30  0.0  0.0  0.6  1.5  1.1  0.3   . 
30554 >50   .    .   0.0  0.2  0.2   .    . 
30612 >20   .   0.0  1.3  2.4  2.2  0.9  0.0
30612 >30   .    .   0.5  0.9  1.0  0.3   . 
30612 >50   .    .   0.1  0.1  0.1  0.1   . 
30636 >20  0.0  0.1  0.9  2.5  2.1  0.7  0.1
30636 >30   .    .   0.2  0.8  0.8  0.2   . 
30636 >50   .    .    .   0.2  0.1  0.0   . 
30650 >20  0.1  0.4  1.3  3.6  2.8  1.4   . 
30650 >30   .   0.0  0.1  1.4  1.0  0.3   . 
30650 >50   .    .    .   0.1  0.1   .    . 
30673 >20  0.1  0.6  2.4  4.4  4.1  1.2   . 
30673 >30   .   0.1  0.7  2.1  1.6  0.4   . 
30673 >50   .    .   0.0  0.5  0.3   .    . 
30710 >20  0.1  0.4  2.5  4.4  2.9  0.9  0.2
30710 >30  0.0  0.1  1.1  1.9  1.2  0.4  0.1
30710 >50   .    .   0.2  0.3  0.3  0.1  0.0
30758 >20  0.1  0.4  1.5  3.6  3.4  1.0  0.1
30758 >30   .   0.1  0.4  1.3  0.9  0.2  0.1
30758 >50   .   0.0  0.0  0.2  0.1  0.0   . 
30777 >20  0.0  0.6  1.6  3.6  3.1  1.2  0.0
30777 >30   .   0.1  0.7  1.5  0.9  0.3   . 
30777 >50   .    .    .   0.3  0.1   .    . 
30844 >20   .   0.5  1.6  3.6  3.5  1.1  0.2
30844 >30   .   0.2  0.5  1.1  1.0  0.3  0.0
30844 >50   .    .   0.0  0.1  0.2  0.0   . 
30879 >20  0.2  0.4  2.2  5.4  3.8  1.6  0.2
30879 >30  0.0  0.1  0.8  2.3  1.7  0.6  0.0
30879 >50   .    .   0.1  0.5  0.4  0.1   . 
30925 >20  0.1  0.7  1.9  2.5  3.0  0.9  0.1
30925 >30  0.1  0.4  0.8  1.0  1.3  0.4   . 
30925 >50   .   0.1  0.1  0.3  0.1   .    . 
30935 >20  0.0  0.3  1.1  3.3  2.8  0.5  0.1
30935 >30  0.0  0.0  0.2  1.3  0.8  0.0   . 
30935 >50   .    .   0.0  0.3  0.1   .    . 
30949 >20  0.2  0.5  1.7  4.3  3.5  1.0  0.1
30949 >30  0.0  0.2  0.6  2.2  1.5  0.3   . 
30949 >50   .    .   0.1  0.5  0.2   .    . 
30965 >20  0.1  0.1  1.3  3.3  2.2  0.9  0.0
30965 >30   .   0.1  0.5  1.2  0.9  0.3   . 
30965 >50   .    .   0.1  0.2  0.2  0.1   . 
31004 >20  0.2  1.3  2.3  3.3  4.5  2.2  0.3
31004 >30   .   0.3  0.6  1.3  1.7  0.6  0.0
31004 >50   .    .   0.1  0.2  0.2  0.1   . 
31088 >20  0.1  0.7  1.7  2.7  3.8  3.0  1.5
31088 >30   .   0.2  0.6  1.3  1.6  1.2  0.5
31088 >50   .   0.0  0.1  0.4  0.3  0.5  0.1
31137 >20  0.1  1.1  1.6  2.2  2.1  1.3  0.3
31137 >30  0.1  0.2  0.5  0.7  0.7  0.5  0.1
31137 >50  0.1   .   0.1  0.1   .    .    . 
31168 >20  1.3  3.0  4.3  6.5  7.7  7.8  4.0
31168 >30  0.2  1.1  2.3  4.0  4.8  5.3  2.3
31168 >50  0.0  0.3  0.8  1.8  2.4  2.5  0.8
31174 >20  0.5  1.1  1.3  2.1  2.3  3.0  2.6
31174 >30  0.0  0.3  0.6  0.5  0.9  1.2  1.1
31174 >50   .   0.0   .   0.1  0.1  0.4  0.2
31253 >20  0.5  1.5  2.6  5.8  5.5  2.6  0.5
31253 >30  0.0  0.4  0.8  2.8  2.5  0.8  0.1
31253 >50   .    .   0.1  0.6  0.6  0.1   . 
31329 >20  0.2  1.2  3.2  7.1  6.4  2.6  0.5
31329 >30   .   0.3  1.2  3.1  3.0  0.7  0.1
31329 >50   .    .   0.1  0.6  0.5  0.1   . 
31369 >20  0.4  0.6  1.0  2.2  3.2  2.2  1.9
31369 >30   .   0.1  0.3  0.7  1.2  0.7  0.7
31369 >50   .    .   0.1  0.2  0.2  0.1  0.2
31416 >20  0.3  0.7  1.4  3.3  3.7  2.5  1.4
31416 >30  0.0  0.1  0.4  1.5  1.8  1.0  0.3
31416 >50   .    .   0.1  0.1  0.4  0.1   . 
31439 >20  0.0  0.8  1.3  2.1  2.8  1.8  1.0
31439 >30   .   0.1  0.2  0.6  1.1  0.4  0.3
31439 >50   .    .    .   0.1  0.3  0.0   . 
31478 >20  0.2  1.4  3.4  7.6  6.0  3.1  0.3
31478 >30  0.1  0.2  1.4  3.4  2.3  0.9  0.1
31478 >50   .   0.1  0.1  0.8  0.3  0.1   . 
31707 >20  0.5  1.8  3.6  7.6  7.3  4.0  0.8
31707 >30  0.1  0.5  1.6  4.1  4.3  1.5  0.3
31707 >50  0.0  0.1  0.3  0.9  1.4  0.3  0.0
31770 >20  1.6  2.5  2.0  3.1  4.6  5.7  4.4
31770 >30  0.6  0.9  0.8  1.6  2.1  3.6  2.3
31770 >50   .   0.1  0.2  0.3  0.6  1.3  0.6
31829 >20  3.0  4.0  4.0  5.4  5.4  5.7  4.0
31829 >30  1.3  2.1  1.9  2.6  2.9  3.6  2.2
31829 >50  0.5  0.5  0.7  0.6  1.1  1.6  0.7
31960 >20  1.6  3.0  4.1  5.9  7.2  6.9  3.1
31960 >30  0.5  1.3  2.1  3.3  4.6  4.2  1.4
31960 >50  0.2  0.3  0.6  1.3  2.5  1.6  0.4
31961 >20  0.6  1.7  2.8  4.4  5.2  5.0  2.0
31961 >30  0.2  0.5  1.1  1.9  2.9  2.7  0.8
31961 >50  0.0  0.0  0.3  0.3  1.3  1.1  0.2
31989 >20  2.6  2.4  3.8  7.0  7.3  5.9  2.7
31989 >30  0.8  1.2  1.9  4.6  5.1  3.9  1.0
31989 >50  0.3  0.5  0.4  2.1  2.0  2.0  0.4
32027 >20  0.3  0.7  1.3  1.7  2.5  2.5  1.8
32027 >30  0.1  0.0  0.5  0.7  0.7  1.0  0.4
32027 >50   .    .    .   0.2  0.1  0.1  0.0
32061 >20  0.3  0.5  0.6  1.9  2.9  3.6  2.2
32061 >30  0.1  0.1  0.1  0.7  1.2  1.0  0.7
32061 >50   .    .   0.0  0.1  0.4  0.2  0.1
32076 >20  2.0  1.6  1.5  2.2  3.2  4.9  4.6
32076 >30  0.7  0.5  0.4  0.8  1.5  2.7  2.3
32076 >50  0.2  0.2  0.1  0.2  0.7  0.9  0.4
32098 >20  1.4  2.4  2.3  3.8  4.3  5.9  4.3
32098 >30  0.5  0.9  1.0  1.8  2.5  3.4  2.2
32098 >50  0.1  0.1  0.3  0.2  0.7  1.0  0.5
32099 >20  0.8  0.9  0.7  2.3  2.8  4.2  2.4
32099 >30  0.1  0.3  0.2  0.6  1.2  1.9  0.8
32099 >50   .    .   0.1  0.2  0.2  0.5  0.1
32150 >20  1.2  2.3  1.5  4.2  4.5  5.1  3.5
32150 >30  0.4  0.9  0.5  2.0  2.5  2.3  1.4
32150 >50  0.0  0.0  0.1  0.4  0.5  0.9  0.3
32165 >20  3.8  6.4  5.5  5.8  7.3  8.7  6.5
32165 >30  1.5  3.5  3.4  2.9  4.4  5.3  3.4
32165 >50  0.4  1.0  1.1  1.1  1.5  2.4  1.2
32213 >20  0.5  1.4  0.7  2.5  4.5  2.8  4.2
32213 >30  0.2  0.4  0.3  1.2  1.4  1.3  1.8
32213 >50   .    .   0.1  0.3  0.1  0.1  0.3
32252 >20   .   0.0  0.6  1.2  2.1  1.0  0.3
32252 >30   .   0.0  0.3  0.2  0.7  0.3  0.1
32252 >50   .    .   0.0  0.0  0.1   .    . 
32287 >20  0.0  0.2  0.9  1.8  2.7  1.4  0.6
32287 >30   .    .   0.2  0.6  1.0  0.3  0.1
32287 >50   .    .    .   0.1  0.1   .   0.0
32389 >20  0.1  0.4  0.5  1.1  1.6  1.2  1.4
32389 >30   .   0.0  0.1  0.3  0.7  0.5  0.5
32389 >50   .    .    .   0.0  0.2   .   0.0
32477 >20  0.4  0.9  1.2  2.6  4.4  3.2  3.0
32477 >30  0.1  0.2  0.2  1.1  2.0  1.2  0.9
32477 >50  0.1   .   0.0  0.3  0.4  0.1  0.1
32509 >20  4.1  4.4  2.9  4.1  4.9  5.6  6.6
32509 >30  2.2  2.1  1.5  1.8  2.4  3.4  3.5
32509 >50  0.7  0.6  0.5  0.6  0.7  0.9  1.0
32562 >20  0.3  0.8  1.3  3.0  5.3  4.1  2.8
32562 >30   .   0.3  0.3  1.6  2.7  1.2  1.2
32562 >50   .   0.1  0.1  0.3  0.5  0.1  0.2
32618 >20  0.1  0.3  0.2  0.8  1.6  1.2  1.4
32618 >30  0.0  0.0  0.1  0.1  0.6  0.3  0.3
32618 >50   .    .    .   0.0  0.1  0.0  0.1
34110 >20  0.4  1.0  1.9  1.9  2.2  1.3  1.1
34110 >30  0.1  0.3  0.6  0.8  1.1  0.4  0.3
34110 >50   .   0.1  0.1  0.1  0.1   .    . 
34123 >20  0.4  1.1  2.1  1.9  1.7  1.6  0.7
34123 >30  0.1  0.3  0.8  0.8  0.7  0.6  0.1
34123 >50   .   0.1  0.1   .   0.3  0.2   . 
34152 >20  0.2  0.6  1.7  1.9  0.7  1.2  0.6
34152 >30  0.1  0.3  0.7  0.8  0.5  0.1  0.2
34152 >50   .   0.1  0.3  0.1  0.1   .    . 
34163 >20  0.3  1.0  1.1  0.8  0.8  0.9  0.5
34163 >30   .   0.2  0.4  0.2  0.3  0.4  0.1
34163 >50   .    .   0.0  0.0  0.1  0.0   . 
34186 >20  0.4  0.6  1.1  1.3  0.9  1.0  0.5
34186 >30   .   0.1  0.6  0.3  0.3  0.4  0.1
34186 >50   .    .   0.1   .    .    .    . 
34579 >20  0.2  0.7  0.5  0.6  0.5  0.3  0.3
34579 >30  0.1  0.2  0.3  0.2  0.2  0.1  0.0
34579 >50  0.0   .    .   0.1   .    .    . 
34720 >20  0.6  1.2  2.5  2.4  1.4  1.3  0.8
34720 >30  0.1  0.3  1.0  0.9  0.7  0.5  0.3
34720 >50   .   0.1  0.3  0.2  0.1  0.1   . 
34740 >20  0.8  1.7  2.2  1.7  1.6  1.2  0.7
34740 >30  0.2  0.5  0.8  0.7  0.3  0.6  0.0
34740 >50   .   0.0  0.0  0.2  0.0  0.1   . 
34866 >20  0.3  0.8  0.8  0.9  0.6  0.6  0.5
34866 >30  0.0  0.2  0.3  0.3  0.2  0.3  0.3
34866 >50   .   0.1  0.0  0.1  0.0   .    . 
34880 >20  0.3  0.5  0.6  0.3  0.3  0.4  0.2
34880 >30  0.2  0.1  0.4  0.2  0.1  0.2  0.1
34880 >50   .   0.0  0.0  0.0  0.0  0.1   . 
34927 >20  1.3  1.9  3.3  2.5  2.1  1.2  1.8
34927 >30  0.3  0.6  1.6  1.1  0.9  0.5  0.5
34927 >50  0.0  0.2  0.3  0.2  0.1  0.1  0.1
34949 >20  1.0  2.1  3.8  2.2  1.8  1.8  1.3
34949 >30  0.1  0.8  1.4  1.0  0.7  0.6  0.4
34949 >50   .   0.1  0.3  0.1  0.1   .   0.1
35011 >20  0.4  0.5  1.3  1.0  0.5  0.2  0.1
35011 >30  0.2  0.2  0.4  0.3  0.1  0.1   . 
35011 >50   .   0.1   .    .    .    .    . 
36038 >20  0.5  1.7  1.6  2.9  1.5  0.9  2.0
36038 >30  0.1  0.5  0.3  0.9  0.6  0.1  0.4
36038 >50   .   0.1  0.1  0.1  0.2   .   0.1
36064 >20  1.3  3.1  4.3  5.3  4.2  2.1  1.0
36064 >30  0.5  1.0  1.3  2.0  1.5  0.6  0.2
36064 >50   .   0.1  0.1  0.2  0.2  0.0  0.0
36096 >20   .    .   0.5  1.2  0.7  0.2   . 
36096 >30   .    .   0.0  0.3  0.2   .    . 
36096 >50   .    .    .   0.0   .    .    . 
36229 >20  0.3  1.0  1.5  1.8  1.7  0.8  0.4
36229 >30  0.1  0.2  0.4  0.3  0.4  0.2  0.1
36229 >50  0.0  0.0  0.0   .    .    .    . 
36259 >20   .    .   0.0  0.2  0.3  0.1   . 
36259 >30   .    .    .   0.1   .   0.0   . 
36259 >50   .    .    .    .    .    .    . 
36307 >20   .    .   0.3  1.4  0.8  0.3   . 
36307 >30   .    .   0.2  0.2  0.3  0.1   . 
36307 >50   .    .   0.1  0.0   .    .    . 
37001 >20  0.6  0.9  1.8  1.3  1.6  2.1  1.4
37001 >30  0.1  0.5  1.1  0.7  1.0  1.0  0.7
37001 >50   .   0.1  0.1  0.2  0.7  0.1  0.1
37061 >20  0.8  1.4  1.9  1.9  1.5  0.8  0.4
37061 >30  0.3  0.5  0.8  0.5  0.6  0.2  0.2
37061 >50   .   0.1  0.1  0.1  0.2   .   0.0
37107 >20  7.0  5.9  6.8  5.3  5.4  8.1 11.2
37107 >30  2.7  2.8  3.1  3.0  3.2  4.5  6.7
37107 >50  0.3  0.5  0.8  1.2  1.1  2.1  2.2
37126 >20  0.7  2.5  2.8  3.2  2.8  1.2  0.3
37126 >30  0.3  0.7  1.1  1.2  0.8  0.4   . 
37126 >50   .   0.1  0.1  0.1  0.1  0.1   . 
37228 >20  2.9  5.7  8.7  5.4  3.8  3.2  1.6
37228 >30  0.9  2.5  4.8  2.5  1.8  1.2  0.5
37228 >50  0.2  0.5  1.3  0.5  0.6  0.3   . 
37470 >20  0.4  0.6  0.3  0.5  0.7  1.9  1.7
37470 >30  0.1  0.3  0.1  0.3  0.3  0.9  0.6
37470 >50  0.0  0.0  0.0  0.1  0.1  0.3  0.2
37472 >20  0.4  0.7  0.7  0.8  1.0  1.9  1.3
37472 >30  0.2  0.1  0.2  0.2  0.4  1.1  0.6
37472 >50   .   0.1  0.1   .   0.1  0.3  0.1
37663 >20  0.5  0.8  1.3  1.1  1.1  1.4  0.9
37663 >30  0.0  0.1  0.3  0.4  0.2  0.4  0.2
37663 >50   .    .   0.0  0.0  0.0   .    . 
31152 >20   .   0.2  0.5  1.9  1.9  1.4  0.4
31152 >30   .   0.1  0.1  0.6  0.7  0.4  0.1
31152 >50   .    .    .   0.0  0.1   .   0.0
