31960     .      .      .      .      .      .      .     0.1    0.7    1.8    5.3   12.3   30.2   61.3  112.3  166.2  219.5  268.5  269.1  158.7   60.1   23.1    3.3     . 
31961     .      .      .      .      .      .     0.0    0.8    3.1   10.2   26.1   52.6   93.5  147.8  218.0  287.7  351.7  389.9  316.4  147.9   68.1   29.9     .      . 
31989     .      .      .      .      .      .      .      .     0.0    0.2    0.8    1.9   12.7   34.5   73.4  120.0  167.9  212.2  231.9  108.7   56.4   10.5     .      . 
32027     .      .      .      .      .      .      .      .      .      .      .     0.3    0.5    3.3    8.8   21.2   29.9   22.1   13.7    0.9     .      .      .      . 
32061     .      .      .      .      .      .      .     0.0    0.0    0.3    0.5    2.5    7.9   21.5   36.4   63.7   70.4   65.8   22.4   10.7    3.7     .      .      . 
32098     .      .      .      .      .      .      .      .     0.0    0.1    0.2    0.3    1.9    5.2   14.6   25.8   37.3   38.4   18.0    6.5    2.4     .      .      . 
32099     .      .      .      .      .      .      .      .      .      .      .      .      .     0.0    0.4    0.8    1.1    1.6    0.1     .      .      .      .      . 
32150     .      .      .      .      .      .      .      .     0.0    0.2    1.3    3.9    9.0   19.9   46.7   71.6   91.2   86.8   56.2   25.5    6.7     .      .      . 
32165     .      .      .      .      .      .      .      .      .      .     0.0    0.0    0.2    1.6    7.1   18.3   30.6   41.8   51.1   33.5   24.8    0.5     .      . 
32252     .      .      .      .      .      .      .      .      .      .      .      .      .      .     0.1    0.0    0.1    0.0     .      .      .      .      .      . 
32287     .      .      .      .      .      .      .      .      .      .      .     0.1    0.2    0.1    1.3    1.5    0.6    0.3     .      .      .      .      .      . 
32389     .      .      .      .      .      .      .      .     0.0    0.2    2.1    5.3    9.1   21.5   29.9   29.9   20.1    7.9    2.7    0.6     .      .      .      . 
32477     .      .      .      .      .      .      .      .      .      .      .      .      .     0.2    0.2    1.2    0.3    0.2    0.0     .      .      .      .      . 
32509     .      .      .      .      .      .      .      .      .     0.1    0.1    0.2    0.5    1.0    1.9    2.1    2.7    1.6    0.3     .      .      .      .      . 
32562     .      .      .      .      .      .      .      .      .      .      .      .      .     0.0    0.3    0.6    0.1    0.1     .      .      .      .      .      . 
34110     .      .      .      .     0.2    1.0    6.5   18.5   35.0   64.5   95.3  141.4  176.4  233.1  288.6  317.6  350.6  293.7  158.4   65.4   20.0    6.9     .      . 
34123     .      .      .     0.2    0.5    1.8    9.4   27.0   47.1   78.7  118.2  170.2  216.1  271.1  330.5  359.5  397.3  342.6  199.9   85.8   43.7    4.7     .      . 
34152     .      .      .     0.1    0.8    2.6   11.3   28.9   53.5   86.1  129.3  185.9  234.0  299.2  358.4  394.1  442.2  392.4  227.1  103.5   52.7   10.3     .      . 
34163     .      .      .     0.1    0.2    1.3    6.0   18.8   37.4   69.9  115.7  169.5  220.2  286.2  348.0  391.4  403.8  354.9  201.7   95.9   74.9     .      .      . 
34186     .      .      .     0.1    1.0    2.9    9.7   25.0   53.3   95.9  155.7  224.5  287.9  355.5  438.0  517.4  538.5  566.2  431.3  151.7   69.6   15.3     .      . 
34579     .      .      .     0.3    1.9    7.4   21.8   56.8  111.9  178.4  262.1  353.8  449.8  555.7  671.3  770.8  850.8  914.4  800.6  505.4  357.1  115.5   41.0     . 
34720     .      .      .     0.1    0.5    3.5   14.5   41.3   80.4  137.3  204.1  279.4  361.4  452.1  552.5  640.7  720.9  771.4  722.7  592.7  386.4  110.0   33.4     . 
34740     .      .      .     0.8    1.1    5.4   15.1   40.8   77.9  133.6  196.6  269.7  352.6  444.6  549.3  638.5  722.8  786.0  738.2  540.8  358.6  154.7   35.8   17.4
34866     .      .      .     0.2    0.9    6.2   20.2   55.0  112.2  180.1  268.3  361.8  463.1  574.3  698.1  802.9  900.6  974.1  901.0  728.6  451.0  170.8   67.6   19.7
34880     .      .      .     0.1    1.0    6.0   21.8   60.9  116.2  185.5  270.9  366.3  467.5  575.1  692.9  794.2  883.6  950.1  895.8  675.6  453.2  182.9   48.0    8.9
34927     .      .     0.2    1.1    3.8    8.1   20.1   52.7   97.9  149.2  214.1  287.5  367.8  457.4  559.8  649.6  734.7  803.2  798.4  654.6  466.2  282.3  124.0   88.7
34949     .      .      .     1.7    0.4    2.8   12.0   26.1   46.9   82.8  127.9  190.9  252.5  328.8  414.4  488.4  548.1  584.7  478.2  360.3  252.3  131.7   59.9   30.2
35011     .      .      .     0.2    1.1    3.7   13.1   25.1   56.5   83.5  152.9  213.7  271.4  326.6  374.0  423.3  450.9  450.4  344.9  102.7   77.1    9.2     .      . 
36038     .      .      .      .     0.0    0.1    1.7    4.7   15.7   37.8   66.2  100.9  148.5  196.3  225.9  268.7  264.7   98.9   71.0   40.0   13.2    2.5    4.7     . 
36064     .      .      .      .      .     0.0    0.1    0.6    2.4    6.4   14.1   24.2   47.3   65.9   88.3  101.0   80.7   41.6   13.5     .      .      .      .      . 
36096     .      .      .      .      .     0.1    0.5    5.2   16.5   40.6   72.7  120.1  175.8  220.4  282.0  282.9  271.2  168.4   42.4   12.3     .      .      .      . 
36229     .      .      .      .      .     0.0    0.0    0.8    3.0    6.9   15.5   26.3   44.1   53.6   67.2   62.7   35.8   14.8    6.7     .     1.4     .      .      . 
36259     .      .      .      .      .      .      .     0.1    0.2    1.1    3.9    4.9   10.9   12.2   20.3   15.7    8.4    2.8     .      .      .      .      .      . 
36307     .      .      .      .      .      .     0.1    2.8    9.0   26.4   48.7   75.7  114.5  147.1  185.2  179.0  171.0  106.1   44.0   13.0    3.9     .      .      . 
37001     .      .     0.0    0.0    0.8    2.4    4.4   20.3   49.5   94.6  151.8  217.5  294.0  380.0  480.5  571.0  655.6  722.1  729.1  738.5  568.6  521.3  232.7  115.5
37061     .      .      .     0.4    1.1    4.7   15.0   42.0   88.2  142.2  209.4  295.6  385.8  487.2  600.1  697.9  788.7  862.7  785.6  699.6  455.4  168.2   66.5   39.6
37107     .      .      .     0.2    0.6    2.0    4.0   12.1   26.3   43.8   68.6  109.2  146.8  206.5  260.2  320.5  366.6  379.0  329.6  260.5  158.6   63.3   17.3     . 
37126     .      .      .      .      .      .      .      .      .      .      .      .     0.6    0.2    3.5    1.5    0.3    3.3     .     1.4     .      .      .      . 
37228     .      .      .     0.3    0.3    1.0    3.0   10.3   22.5   45.9   74.9  124.4  170.2  224.3  294.5  350.6  396.9  425.4  369.5  107.7   88.7   23.7   26.7   12.2
37470     .      .      .     0.0    0.0    1.1    5.6   23.9   60.2  112.9  184.1  264.8  356.5  458.3  573.4  676.7  775.4  871.9  942.7  946.4  909.4  751.9  430.9  209.8
37472     .      .     0.0    0.0    0.1    1.4    7.1   27.6   67.6  121.8  190.9  273.9  364.4  464.3  577.7  678.7  773.1  865.7  889.5  884.4  811.8  599.1  295.8  101.1
37663    0.0    0.0    0.1    0.6    1.2    2.8    4.2   12.7   24.2   44.2   73.1  113.2  156.6  211.1  270.7  329.2  361.3  388.4  304.3  172.6  123.8   67.0   49.8   12.3
31152     .      .      .      .      .      .      .     0.1    1.3    5.5   17.3   33.0   58.5   84.0   88.1  100.3   53.1   18.2     .      .      .      .      .      . 
