32389   26.9   13.4    3.0    2.3    1.7    1.5    4.5    8.5   12.9    6.1   11.9   27.6   73.3   24.1   97.4      5      3      4
32477    3.5    7.7   10.4   12.8   42.4   54.5   62.9   48.1   27.7    9.2    5.8    6.8   21.0  241.5  259.9      3      5      5
32509    3.2    6.4    6.2   20.2   40.0   53.2   70.6   44.3   10.9    8.7    9.2   14.6   11.3  210.3  218.4      5      7      7
32562    5.9   10.3   12.2   24.4   86.9  133.0  179.6  160.8   82.5   20.9   13.6   13.5   69.2  663.9  733.1      4      8      7
32618    2.2   12.5    8.4   16.3   37.1  114.0  157.3   80.7   27.7    4.4    9.0    3.3   10.5  419.3  427.3      4     10      9
34110   28.5   25.9   33.6   12.2    3.6    3.9    4.2    2.2    5.6   14.8   46.2   36.8  155.2   14.8  168.0      7      3      6
34123   18.2   17.9   18.2   10.3    2.5    4.5    2.6    2.6    8.9   15.3   33.6   24.3  112.2   19.7  131.8      6      3      5
34152   31.5   28.3   24.4   13.5    2.1    2.5    2.3    5.4    5.6   14.9   43.6   48.9  181.3   18.7  200.0      6      4      6
34163   17.0   18.6   27.8   16.5    3.0    2.3    4.2    3.6    7.0   16.2   39.6   26.2  122.7   20.8  143.6      6      4      6
34186   61.4   44.7   53.2   15.7    3.2    2.2    4.1    4.0    6.1   21.1   73.2   75.1  317.0   20.4  336.7      7      5      7
34579   32.9   22.7   20.5    6.2    4.9     .     2.0    5.9    1.9    9.4   25.8   36.5  115.1    5.8  118.1      7      3      6
34720   57.6   41.3   29.1   11.4    4.5    4.7     .     1.8    4.7   26.8   49.9   58.0  249.2   12.1  260.0      7      4      7
34740   24.4   20.3   12.1    3.7    2.0    1.9    1.5    5.1    5.7   12.8   26.0   39.4  125.4    8.3  133.1      5      2      5
34866   38.1   32.9   17.0    4.5    1.7    1.6     .     2.2    7.9   14.3   29.3   59.2  179.5    9.0  186.7      7      3      6
34880   37.8   26.2   13.7    5.5    3.8    2.0    1.4    3.3   11.8   20.4   33.7   47.7  168.1   18.1  186.1      6      3      5
34927   21.4   15.6    6.6    3.7    3.4    2.2    3.0    2.3    8.1   16.2   26.7   29.3   99.7   12.2  112.0      5      3      5
34949   75.0   42.6   58.2   15.1    6.7    3.7    2.2    3.9    7.5   36.7   77.3   90.0  372.8   29.4  402.3      7      3      6
35011    9.2   12.1   21.2    9.8    2.9    4.0    3.7    4.7    4.9   10.5   22.4   14.2   77.0   14.9   90.3      5      3      4
36038   10.0    6.1    8.8    4.6    1.6    3.1    2.8    2.5    4.5    4.8    5.7    4.5   16.9    9.7   24.7      4      2      3
36064     .     1.5    0.8    4.6   10.6   16.1    9.7    1.6     .     0.4     .      .     1.3   30.5   30.6      1      4      4
36096   44.0   16.4    6.2     .     1.6     .      .     1.3    1.5    5.8    8.8   20.4   66.1    1.7   66.7      5      1      5
36229    6.4    2.9    1.1    3.0    1.4    2.9    2.6    4.2    3.7    5.1   14.5   13.7   23.6    6.4   27.0      5      2      4
36259   25.0    9.9     .      .      .     1.2     .     2.0    0.8    9.4   16.6   14.0   35.7    1.8   34.2      7      2      6
36307   50.9   41.4   20.5   14.7     .      .      .      .      .     4.6   10.2   14.3   70.2   14.7   74.6      8      6      7
37001    4.6    4.5    6.8    7.4   12.5    3.6    1.2    1.2    4.0    7.1    3.6    9.1   14.7   17.8   30.8      4      4      4
37061   76.6   62.0   38.5    6.6    4.0    3.1    1.2    2.7    6.0   26.6   68.2  112.9  375.5   16.9  392.4      7      2      7
37107   30.0   24.7   25.3   17.6   17.9    6.0    8.2    3.3    3.9    7.2   14.1   19.4  110.0   39.8  149.8      4      4      4
37126   63.7   61.8  133.2  197.4  174.4  152.2  136.5  142.6  180.0  158.3   86.4   72.2  564.7  983.0 1547.7      8      9      8
37228   66.7   49.3   41.0   11.6    4.0    3.5    2.3    1.6    4.3   18.9   60.4   66.9  290.1   17.8  307.9      6      3      6
37470   15.1   22.9   32.8   33.8    7.6    3.8   14.0     .     6.8    7.0   11.3   12.8   68.2   38.1  104.9      6      6      6
37472   27.1   26.1   48.4   29.6   12.5    6.3    7.4    2.7    5.2   12.2   12.4   27.3  139.9   47.3  187.3      8      7      7
37663   22.3   18.2   26.7   12.6    3.8    2.8    1.2    2.7    5.1    9.5   18.7   19.1  111.5   17.5  128.4      4      3      4
31152    5.7    3.6     .     0.4    4.7    6.5   13.8   17.2   20.2    7.3    2.5    7.6    7.9   55.2   60.5      4      4      4
