24507  3-7 Î    14    18    18    18    20    24    27    21    17    13    14    14
24507 8-10 Í     9     8     6    17    35    38    33    47    52    42    12     8
24507 8-10 Î    66    59    58    61    69    66    60    70    74    75    65    65
24606  0-2 Í    97    96    87    66    40    35    41    35    31    48    85    95
24606  0-2 Î    36    42    33    26    15    13    16    14    12    15    29    32
24606  3-7 Í     2     3     9    19    28    31    32    27    24    18     8     3
24606  3-7 Î    16    15    16    18    19    23    26    22    18    14    15    16
24606 8-10 Í     1     1     5    15    33    34    27    38    45    33     7     2
24606 8-10 Î    48    43    51    56    66    63    58    64    70    70    56    51
24641  0-2 Í    97    97    95    81    54    50    55    53    47    56    91    96
24641  0-2 Î    46    48    47    36    22    21    26    25    21    19    36    44
24641  3-7 Í     1     1     3    11    23    28    26    23    18    11     3     1
24641  3-7 Î    16    17    17    20    23    27    28    26    18    14    16    16
24641 8-10 Í     3     2     3     8    23    23    19    25    35    33     7     3
24641 8-10 Î    38    35    36    44    55    52    45    50    61    67    48    40
24661  0-2 Í    99   100    98    85    60    52    56    54    53    71    97    99
24661  0-2 Î    41    48    46    36    23    20    24    24    22    22    34    38
24661  3-7 Í     1     0     1     9    26    32    28    27    24    15     2     1
24661  3-7 Î    18    16    15    17    21    27    28    24    18    14    17    19
24661 8-10 Í     0     0     1     6    15    16    17    19    24    14     1     1
24661 8-10 Î    41    36    39    48    56    53    48    52    61    64    49    43
24671  0-2 Í    99   100    98    84    51    43    45    45    44    71    97    99
24671  0-2 Î    44    45    47    35    19    16    19    19    15    22    35    42
24671  3-7 Í     0     0     1    10    29    36    32    30    26    14     2     0
24671  3-7 Î    20    21    20    20    24    28    28    25    19    17    19    20
24671 8-10 Í     1     0     1     6    20    21    22    26    30    15     2     1
24671 8-10 Î    36    34    34    46    57    56    53    56    66    62    46    39
24688  0-2 Í    97    98    98    85    48    36    39    37    40    66    93    96
24688  0-2 Î    34    39    41    32    16    12    14    15    14    21    29    35
24688  3-7 Í     2     2     1    11    32    41    39    37    32    16     5     2
24688  3-7 Î    20    18    18    20    23    26    28    25    20    17    18    21
24688 8-10 Í     1     1     1     4    20    23    22    26    29    18     3     1
24688 8-10 Î    46    44    42    49    61    61    58    60    66    63    53    45
24713  0-2 Í    90    89    80    64    41    37    44    36    31    43    76    87
24713  0-2 Î    38    40    32    26    14    14    17    14    13    14    28    34
24713  3-7 Í     5     7    12    17    26    31    29    27    22    16    10     6
24713  3-7 Î    23    24    24    23    21    24    27    23    18    16    21    22
24713 8-10 Í     5     5     8    18    34    32    27    38    47    41    15     7
24713 8-10 Î    39    36    45    52    65    62    56    63    70    69    52    44
24738  0-2 Í    94    94    90    74    56    55    61    57    52    53    85    92
24738  0-2 Î    32    37    38    31    21    21    26    25    21    17    27    28
24738  3-7 Í     3     4     8    17    29    31    26    26    22    19     6     4
24738  3-7 Î    19    20    20    21    25    29    29    26    19    15    17    20
24738 8-10 Í     3     2     3     9    15    14    13    17    27    28     9     4
24738 8-10 Î    49    43    42    49    54    50    45    50    60    67    57    52
24790  0-2 Í    88    93    95    84    51    40    40    40    47    73    88    86
24790  0-2 Î    29    34    40    37    19    15    15    15    18    28    30    30
24790  3-7 Í     7     5     4    14    34    40    38    35    31    16     9     8
24790  3-7 Î    13    13    13    15    19    24    23    21    17    15    14    16
24790 8-10 Í     5     2     1     2    15    20    22    25    23    11     3     6
24790 8-10 Î    57    53    47    48    62    61    62    64    66    57    57    55
24817  0-2 Í    92    93    84    66    47    45    51    46    41    43    75    87
24817  0-2 Î    26    30    23    19    11    11    14    13    13    11    20    25
24817  3-7 Í     4     4    10    19    28    31    29    26    22    18    11     6
24817  3-7 Î    14    16    15    13    14    17    17    16    12     9    13    13
24817 8-10 Í     4     3     5    15    25    24    20    28    37    39    14     7
24817 8-10 Î    60    54    62    68    75    72    70    71    76    80    67    62
24908  0-2 Í    90    89    78    61    45    44    48    43    43    42    70    86
24908  0-2 Î    23    28    24    20    11    12    12    13    13    12    18    22
24908  3-7 Í     7     8    17    27    37    41    39    37    31    25    14     9
24908  3-7 Î    11    13    14    16    19    23    26    22    17    11    10    10
24908 8-10 Í     3     3     5    13    18    16    13    20    26    33    15     5
24908 8-10 Î    66    59    62    64    70    65    62    65    70    78    71    68
24959  0-2 Í    82    90    93    75    52    48    53    51    45    49    83    83
24959  0-2 Î     7    13    27    24    13    14    15    17    16    12    12     8
24959  3-7 Í     2     1     5    16    30    35    31    29    27    22     6     2
24959  3-7 Î     4     8    16    17    17    21    21    20    15    12    10     5
24959 8-10 Í    16     9     2     8    18    18    16    20    28    30    10    15
24959 8-10 Î    89    79    57    60    70    65    64    63    69    77    79    87
24966  0-2 Í    98    98    93    78    58    59    60    58    52    54    88    97
24966  0-2 Î    32    37    39    31    20    19    21    22    20    16    25    33
24966  3-7 Í     1     2     6    16    30    31    29    27    25    22     7     2
24966  3-7 Î    16    17    18    19    22    28    27    25    18    14    15    15
24966 8-10 Í     1     1     2     6    12    10    11    15    23    24     5     1
24966 8-10 Î    52    47    44    51    58    53    51    53    62    70    60    52
24967  0-2 Í    99    99    93    79    60    54    55    54    58    73    97    99
24967  0-2 Î    30    37    40    32    20    20    20    22    20    18    28    30
24967  3-7 Í     0     1     5    13    24    28    26    24    18    11     2     1
24967  3-7 Î    16    17    17    19    21    25    25    23    17    14    15    17
24967 8-10 Í     0     0     2     8    17    18    20    23    25    16     2     1
24967 8-10 Î    55    47    42    49    59    55    54    55    63    68    56    53
25062  0-2 Í    93    94    94    87    58    50    50    42    41    57    73    89
25062  0-2 Î    30    32    38    31    16    13    12     7    10    14    21    30
25062  3-7 Í     2     2     2     4     9    13    12    13    13    12     6     3
25062  3-7 Î    15    15    16    15    13    16    16    12    11    13    13    15
25062 8-10 Í     6     5     4    10    33    37    37    45    47    31    21     8
25062 8-10 Î    55    53    46    54    71    71    72    81    80    73    67    55
25138  0-2 Í    78    78    82    78    48    35    35    30    30    46    65    76
25138  0-2 Î    23    25    27    21    15    11    10    10    11    15    23    22
25138  3-7 Í    17    17    14    17    30    38    36    34    33    27    22    17
25138  3-7 Î    21    20    21    25    23    24    23    20    15    15    18    21
25138 8-10 Í     5     5     4     6    22    27    29    36    38    28    13     7
25138 8-10 Î    57    55    53    55    62    65    67    70    74    70    60    57
25173  0-2 Í    71    73    82    72    40    47    45    35    32    39    49    65
25173  0-2 Î    30    30    40    35    15    17    14     9    10    13    18    29
25173  3-7 Í     9    10     7    10    11    16    17    15    15    14    10    10
25173  3-7 Î    19    19    19    17    13    20    19    14    13    13    13    18
25173 8-10 Í    20    17    11    19    49    37    39    50    53    47    41    25
25173 8-10 Î    51    51    41    49    72    63    67    78    77    74    68    53
25206  0-2 Í    93    93    92    89    63    49    48    43    40    53    77    89
25206  0-2 Î    26    27    25    21    12    11     9     9     9    12    18    26
25206  3-7 Í     3     4     5     7    19    28    26    23    18    14     9     5
25206  3-7 Î    14    15    18    21    20    18    18    15    11    11    13    13
25206 8-10 Í     4     3     3     3    18    22    26    34    42    33    14     6
25206 8-10 Î    60    59    58    58    69    71    73    76    81    78    69    61
25248  0-2 Í    89    92    93    91    68    41    39    35    41    64    84    90
25248  0-2 Î    40    43    45    42    29    18    15    14    17    23    35    43
25248  3-7 Í     4     3     3     5    15    31    32    30    25    13     5     3
25248  3-7 Î    16    14    16    17    20    26    25    20    18    16    16    14
25248 8-10 Í     7     5     4     5    17    29    28    36    34    24    11     6
25248 8-10 Î    44    43    39    41    51    57    60    66    66    61    49    43
25282  0-2 Í    88    89    92    80    47    59    61    47    38    36    58    81
25282  0-2 Î    32    33    41    32    16    21    16    10    11     9    18    31
25282  3-7 Í     2     2     2     4     7     9    11    11    12    13     8     4
25282  3-7 Î    19    19    20    17    13    21    20    15    14    13    15    18
25282 8-10 Í    10     9     6    16    46    33    28    43    51    52    35    15
25282 8-10 Î    50    49    40    51    71    58    64    75    75    78    68    51
25325  0-2 Í    81    81    84    81    50    40    42    35    30    46    66    79
25325  0-2 Î    30    34    40    40    26    19    19    16    16    19    28    31
25325  3-7 Í    10    10     9    11    21    28    24    22    18    19    16    10
25325  3-7 Î    13    12    13    15    17    20    20    16    10     9    11    13
25325 8-10 Í     9    10     7     8    29    32    34    43    52    35    18    11
25325 8-10 Î    57    54    48    46    57    61    61    68    73    72    61    56
25356  0-2 Í    75    74    81    76    50    37    34    33    39    50    67    75
25356  0-2 Î    35    34    38    32    21    14    13    12    18    23    31    36
25356  3-7 Í    10    11     9    11    23    36    35    34    29    20    12    10
25356  3-7 Î    18    17    19    22    22    28    25    22    20    17    18    17
25356 8-10 Í    16    16    10    13    27    27    31    34    32    30    21    15
25356 8-10 Î    47    50    43    46    57    58    62    66    62    60    51    47
25378  0-2 Í    74    74    80    72    45    40    29    27    35    41    60    72
25378  0-2 Î    40    39    46    38    22    18    13    12    18    20    34    39
25378  3-7 Í    14    14    10    14    23    22    23    26    30    33    21    14
25378  3-7 Î    12    12    12    13    14    16    15    13    16    15    14    12
25378 8-10 Í    12    12    10    14    32    38    48    47    35    26    19    14
25378 8-10 Î    47    48    42    49    65    66    72    75    66    65    53    49
25399  0-2 Í    44    48    55    38    21    35    37    23    17    12    19    37
25399  0-2 Î    15    17    19    12     5     9     8     4     4     3     5    12
25399  3-7 Í    21    19    20    21    16    18    21    22    23    21    20    22
25399  3-7 Î    20    21    24    19    11    17    17    12    13    12    14    20
25399 8-10 Í    35    33    25    41    63    47    42    55    60    67    61    41
25399 8-10 Î    65    63    57    70    84    74    76    85    83    85    81    69
25400  0-2 Í    93    95    96    94    74    62    60    57    53    64    87    91
25400  0-2 Î    31    32    37    39    27    19    17    18    18    20    27    33
25400  3-7 Í     2     1     2     4    15    23    21    18    13    10     4     2
25400  3-7 Î     8     9    11    13    17    21    20    17    12    10     9     9
25400 8-10 Í     5     3     2     2    11    15    19    26    34    26     9     6
25400 8-10 Î    62    59    52    48    57    60    63    65    71    70    64    59
25428  0-2 Í    86    86    90    84    49    38    39    36    36    50    74    84
25428  0-2 Î    31    35    35    31    19    13    13    13    15    17    26    32
25428  3-7 Í     9     9     7    12    32    41    38    38    33    26    17    11
25428  3-7 Î    16    15    18    20    20    26    23    22    16    14    16    17
25428 8-10 Í     6     5     3     4    19    21    24    27    32    23     9     5
25428 8-10 Î    53    50    47    49    61    61    64    65    69    69    58    51
25503  0-2 Í    86    87    89    83    54    44    45    40    40    57    80    85
25503  0-2 Î    32    34    42    45    29    22    22    19    20    23    32    33
25503  3-7 Í     8     7     7    10    23    31    26    25    20    18    11     8
25503  3-7 Î    15    15    16    18    23    30    27    24    18    17    16    17
25503 8-10 Í     6     6     4     7    23    25    29    36    41    25    10     7
25503 8-10 Î    53    51    42    37    48    49    51    57    62    60    52    50
25538  0-2 Í    60    64    70    71    45    33    32    27    30    45    56    63
25538  0-2 Î    30    37    41    38    25    16    15    12    16    25    29    31
25538  3-7 Í    12    10     9    10    18    28    27    25    19    13    12    10
25538  3-7 Î    18    17    17    19    20    27    26    22    18    16    17    20
25538 8-10 Í    28    25    21    19    38    40    41    48    51    43    33    27
25538 8-10 Î    52    47    42    43    56    58    60    66    66    59    54    49
25551  0-2 Í    75    79    84    81    57    43    39    36    40    54    67    74
25551  0-2 Î    32    34    38    30    20    13    11    11    16    22    27    31
25551  3-7 Í    10     9     8     9    23    35    35    34    29    20    13    11
25551  3-7 Î    13    14    15    18    18    24    22    19    17    14    14    15
25551 8-10 Í    15    12     9    10    20    22    26    30    31    27    20    15
25551 8-10 Î    56    52    47    52    62    62    67    71    68    64    59    54
25563  0-2 Í    74    76    80    72    51    47    40    35    39    47    62    71
25563  0-2 Î    35    39    43    35    20    19    14    12    17    22    32    36
25563  3-7 Í     8     9     8    10    17    22    25    26    24    18    14    10
25563  3-7 Î    14    15    16    17    18    23    23    20    19    15    15    15
25563 8-10 Í    18    15    13    17    32    32    35    39    38    35    24    19
25563 8-10 Î    51    46    42    48    63    58    63    68    64    62    54    49
25594  0-2 Í    63    67    71    58    39    45    37    30    35    33    43    58
25594  0-2 Î    37    40    43    31    21    21    16    12    16    18    26    36
25594  3-7 Í     9     8     9    13    15    13    14    17    21    21    17    12
25594  3-7 Î    12    12    13    14    13    15    14    12    16    16    15    13
25594 8-10 Í    28    25    21    30    46    43    49    53    44    46    40    31
25594 8-10 Î    51    48    44    55    66    64    70    76    68    67    59    51
25677  0-2 Í    52    61    67    58    38    48    42    32    26    28    35    47
25677  0-2 Î    28    33    39    31    18    22    18    12    13    15    20    26
25677  3-7 Í    14    13    13    17    19    17    21    22    23    20    17    16
25677  3-7 Î    16    16    17    17    16    20    21    18    17    15    13    15
25677 8-10 Í    34    26    20    25    43    36    37    46    51    51    48    37
25677 8-10 Î    56    51    44    52    66    58    61    69    70    71    67    59
25705  0-2 Í    95    96    95    86    59    45    46    42    41    64    90    96
25705  0-2 Î    17    17    17    16     9     9     8     9    12    13    16    18
25705  3-7 Í     3     3     4    11    23    31    27    25    23    17     7     3
25705  3-7 Î    10    10    13    16    14    18    16    14    12    11    10     9
25705 8-10 Í     2     1     1     4    18    24    27    33    36    19     3     1
25705 8-10 Î    74    73    70    68    77    73    76    77    76    76    75    73
25927  0-2 Í    70    73    73    65    54    52    47    43    40    40    44    56
25927  0-2 Î    30    32    34    30    22    21    18    18    21    21    24    25
25927  3-7 Í    11     9    10    11    13    16    19    20    22    17    16    14
25927  3-7 Î    15    14    15    16    18    22    21    20    20    16    14    15
25927 8-10 Í    19    18    17    24    33    32    35    38    39    43    39    29
25927 8-10 Î    55    54    52    54    59    57    61    62    59    63    62    60
25932  0-2 Í    72    72    69    60    47    50    46    40    39    38    41    61
25932  0-2 Î    33    31    31    26    22    24    20    17    19    17    18    27
25932  3-7 Í    16    16    18    19    18    15    15    18    23    29    28    20
25932  3-7 Î    19    19    19    18    18    19    19    17    19    21    19    20
25932 8-10 Í    13    12    13    21    35    36    40    42    38    33    31    19
25932 8-10 Î    49    51    50    55    60    57    61    66    62    62    63    53
25954  0-2 Í    59    61    61    58    41    32    30    31    36    45    53    57
25954  0-2 Î    31    29    31    26    14    11     8    10    16    21    25    28
25954  3-7 Í    11    11    12    13    18    18    18    20    20    16    13    13
25954  3-7 Î    11    10    11    12    12    13    13    13    12    12    12    12
25954 8-10 Í    30    28    27    29    41    49    53    49    44    39    34    31
25954 8-10 Î    59    61    59    62    74    77    79    78    72    67    62    60
25956  0-2 Í    49    52    55    52    33    25    23    26    33    41    45    48
25956  0-2 Î    26    27    30    26    14     9     8    10    16    22    25    26
25956  3-7 Í    18    16    15    16    17    17    15    19    21    19    17    17
25956  3-7 Î    15    14    15    16    13    11    11    14    15    16    14    15
25956 8-10 Í    34    33    30    32    51    58    61    55    47    40    38    35
25956 8-10 Î    59    59    55    58    73    80    81    77    69    62    61    59
26063  0-2 Í    30    39    48    51    54    49    47    46    36    28    19    21
26063  0-2 Î    16    19    25    23    27    24    23    23    18    15    10    11
26063  3-7 Í     5     6     7    11    17    20    24    22    18    11     7     6
26063  3-7 Î     8     9    11    16    21    23    26    24    18    12     8     7
26063 8-10 Í    65    55    46    38    29    31    29    32    46    61    74    73
26063 8-10 Î    77    72    64    60    52    53    51    53    64    73    83    83
26157  0-2 Í    28    39    48    53    56    51    49    46    40    32    21    23
26157  0-2 Î    15    21    27    26    27    24    23    23    20    17    11    12
26157  3-7 Í     9    10    11    17    23    29    32    31    25    16    10    10
26157  3-7 Î     8    10    11    17    22    26    27    26    20    12     7     7
26157 8-10 Í    63    51    42    30    21    21    19    23    35    52    69    67
26157 8-10 Î    77    70    62    57    51    51    50    51    60    71    82    80
26275  0-2 Í    38    48    55    56    58    54    53    53    48    39    27    31
26275  0-2 Î    19    24    29    28    28    24    24    27    23    19    13    14
26275  3-7 Í     4     3     6    12    19    24    25    22    14     9     5     4
26275  3-7 Î     6     7    10    17    24    28    29    26    18    11     7     6
26275 8-10 Í    59    49    39    32    23    22    22    25    38    52    68    65
26275 8-10 Î    75    69    60    55    48    48    47    47    59    70    80    80
26359  0-2 Í    32    42    51    56    56    51    53    55    49    39    25    25
26359  0-2 Î    18    24    30    29    29    25    25    28    26    21    13    14
26359  3-7 Í     3     4     6    12    19    25    25    21    15     8     4     3
26359  3-7 Î     6     8    12    18    24    28    29    26    19    12     7     6
26359 8-10 Í    65    54    43    32    25    23    22    24    36    53    71    72
26359 8-10 Î    76    68    58    53    47    48    47    46    56    67    80    80
26781  0-2 Í    33    41    49    53    55    50    50    55    51    39    22    22
26781  0-2 Î    14    19    23    20    23    19    21    24    22    18    10     9
26781  3-7 Í     6     7     9    17    24    31    31    26    18    11     7     6
26781  3-7 Î     8    10    13    19    25    29    29    26    20    12     7     7
26781 8-10 Í    61    51    41    30    21    20    19    19    31    50    71    73
26781 8-10 Î    78    71    64    61    53    53    51    49    59    71    83    85
26997  0-2 Í    43    48    55    57    59    55    57    62    57    51    32    31
26997  0-2 Î    23    26    30    30    35    32    35    40    36    28    15    15
26997  3-7 Í     3     4     6    13    19    23    23    18    13     8     5     4
26997  3-7 Î     7    10    13    21    27    32    30    26    20    13     8     6
26997 8-10 Í    54    48    39    31    22    22    20    20    30    41    64    66
26997 8-10 Î    70    64    57    49    38    37    35    34    44    59    77    79
27037  0-2 Í    48    57    57    55    51    46    48    45    41    30    27    37
27037  0-2 Î    17    22    24    24    23    19    21    20    17    12    10    11
27037  3-7 Í    10     9    12    16    25    31    31    27    20    14     9     9
27037  3-7 Î     7     9    11    17    22    27    27    23    17    11     6     6
27037 8-10 Í    43    35    32    29    25    23    21    28    39    56    64    54
27037 8-10 Î    76    70    65    60    55    55    52    57    67    77    85    83
27051  0-2 Í    43    51    49    53    49    46    47    44    37    26    22    32
27051  0-2 Î    19    24    24    23    23    19    19    20    16    11    10    12
27051  3-7 Í    13    13    16    18    26    32    33    28    23    15    13    13
27051  3-7 Î     8     9    11    17    23    28    31    24    16     9     6     6
27051 8-10 Í    44    37    35    29    24    22    21    28    41    59    65    55
27051 8-10 Î    73    67    65    60    55    53    50    57    69    80    85    82
27333  0-2 Í    47    58    59    57    54    51    52    50    48    36    27    35
27333  0-2 Î    14    19    21    20    20    18    19    19    16    12     9     9
27333  3-7 Í     6     6     8    13    22    27    27    23    16    11     8     6
27333  3-7 Î     7     9    11    14    20    24    24    21    15     9     6     5
27333 8-10 Í    47    37    33    30    24    22    21    27    36    53    65    59
27333 8-10 Î    79    72    69    66    60    58    57    60    69    79    85    86
27459  0-2 Í    38    49    56    61    60    55    57    56    51    36    24    30
27459  0-2 Î    16    22    25    26    27    23    25    25    20    15    10    10
27459  3-7 Í     8     8     9    12    19    25    26    21    15     8     7     8
27459  3-7 Î     8     9    12    15    21    24    26    22    16    10     6     7
27459 8-10 Í    54    43    36    27    21    20    18    23    34    57    69    63
27459 8-10 Î    77    69    63    59    52    53    50    54    64    75    84    83
27595  0-2 Í    54    66    67    68    63    59    60    60    54    40    34    46
27595  0-2 Î    20    28    30    31    31    28    33    32    24    18    13    16
27595  3-7 Í     3     3     4     8    14    19    20    16    11     7     4     3
27595  3-7 Î     8     9    12    16    22    26    26    22    17    10     7     8
27595 8-10 Í    43    31    29    25    23    22    20    24    35    53    62    51
27595 8-10 Î    71    63    59    53    47    46    41    46    58    72    80    76
27612  0-2 Í    34    44    47    49    51    46    47    47    44    31    20    24
27612  0-2 Î    15    21    24    23    29    24    25    27    23    16    10    10
27612  3-7 Í     8     9    10    14    20    24    24    21    15     9     7     8
27612  3-7 Î     7     9    12    16    22    25    26    23    17    10     7     6
27612 8-10 Í    58    48    43    37    29    30    29    32    42    60    73    68
27612 8-10 Î    78    70    64    61    49    51    48    50    60    74    83    84
27648  0-2 Í    52    63    64    60    56    49    49    53    51    41    32    40
27648  0-2 Î    20    26    28    27    28    22    23    27    25    19    14    14
27648  3-7 Í     3     3     5    10    17    24    25    19    12     7     4     3
27648  3-7 Î     6     7     9    15    21    25    25    21    15    10     5     5
27648 8-10 Í    46    35    31    30    27    27    26    28    37    53    64    57
27648 8-10 Î    74    67    62    59    51    53    52    52    61    71    81    81
27675  0-2 Í    43    53    59    59    56    50    53    53    49    38    30    36
27675  0-2 Î    18    25    25    23    23    19    22    23    20    16    12    13
27675  3-7 Í     3     3     5    10    17    22    23    18    12     7     4     4
27675  3-7 Î     6     7    10    13    18    21    23    19    15     9     6     6
27675 8-10 Í    54    43    37    30    27    28    25    29    39    55    65    60
27675 8-10 Î    76    68    65    64    60    60    56    58    66    76    82    81
27707  0-2 Í    53    61    62    57    61    55    55    59    56    48    36    42
27707  0-2 Î    19    26    30    28    32    26    28    32    30    22    15    15
27707  3-7 Í     3     3     5    12    19    22    24    20    13     8     4     3
27707  3-7 Î     7    10    13    19    27    31    32    28    19    14     7     7
27707 8-10 Í    45    36    33    31    21    22    21    21    31    43    60    55
27707 8-10 Î    73    65    57    54    41    42    40    40    51    64    78    79
27823  0-2 Í    61    68    67    61    59    54    54    59    57    49    40    48
27823  0-2 Î    14    19    19    17    19    15    16    20    21    16    10    11
27823  3-7 Í     6     6     7    14    21    26    27    22    16    10     8     7
27823  3-7 Î     9    11    14    16    21    23    24    23    16    12     8     8
27823 8-10 Í    33    27    26    25    20    20    19    20    27    41    52    45
27823 8-10 Î    77    70    67    67    60    62    60    57    63    72    82    82
27857  0-2 Í    56    66    65    59    56    50    50    57    54    45    34    44
27857  0-2 Î    21    27    28    28    29    25    27    32    28    22    15    16
27857  3-7 Í     3     2     5    14    22    27    28    22    16     9     4     3
27857  3-7 Î     7     8    11    17    23    27    27    23    17    11     7     6
27857 8-10 Í    42    32    30    27    22    23    21    20    30    47    63    53
27857 8-10 Î    72    65    61    55    48    49    46    45    55    68    79    79
27995  0-2 Í    55    65    66    65    62    57    61    63    58    47    36    47
27995  0-2 Î    24    32    33    33    35    32    36    39    32    24    17    21
27995  3-7 Í     4     4     6    12    19    25    24    21    18    13     8     5
27995  3-7 Î     9     9    12    15    21    24    25    22    18    12     8     8
27995 8-10 Í    41    31    29    22    18    18    15    16    24    41    56    48
27995 8-10 Î    68    59    56    52    45    44    40    39    50    64    75    71
28009  0-2 Í    55    63    57    59    52    48    48    46    42    33    34    46
28009  0-2 Î    20    25    23    25    22    17    19    19    15    12    11    15
28009  3-7 Í     7     8    10    12    19    24    25    20    14     8     7     6
28009  3-7 Î     5     7     8    11    16    19    21    17    11     6     4     5
28009 8-10 Í    38    29    34    29    29    28    27    34    44    60    59    48
28009 8-10 Î    75    68    69    64    63    64    60    65    74    83    85    80
28064  0-2 Í    85    87    76    66    52    49    51    46    47    49    63    78
28064  0-2 Î    29    33    30    26    18    17    17    16    16    17    21    24
28064  3-7 Í     4     4     8    12    21    26    26    25    17    12     7     5
28064  3-7 Î    13    14    16    18    22    26    28    24    17    13    12    13
28064 8-10 Í    11     9    16    22    27    25    23    29    36    39    30    16
28064 8-10 Î    59    53    54    56    60    57    55    61    67    70    67    63
28138  0-2 Í    46    52    48    47    39    33    34    29    27    21    27    38
28138  0-2 Î    18    22    21    24    20    18    19    16    14    10    12    14
28138  3-7 Í     8    10    10    11    19    24    24    21    14     8     8     8
28138  3-7 Î    12    14    16    17    21    23    25    21    15    10     9    11
28138 8-10 Í    47    38    42    42    42    43    42    51    60    72    66    54
28138 8-10 Î    70    64    63    59    59    59    57    63    71    80    79    75
28224  0-2 Í    57    69    64    62    52    47    50    46    42    34    37    50
28224  0-2 Î    18    25    25    28    23    18    23    19    16    11    12    14
28224  3-7 Í     3     4     7    10    18    24    23    20    13     7     5     4
28224  3-7 Î    11    13    15    19    26    32    32    28    18    11     8    10
28224 8-10 Í    40    28    30    28    30    29    28    34    45    59    58    46
28224 8-10 Î    71    62    59    53    51    50    45    53    67    78    80    75
28255  0-2 Í    86    90    82    69    58    56    56    53    50    52    64    79
28255  0-2 Î    36    41    39    34    28    27    28    26    22    21    26    31
28255  3-7 Í     4     3     7    12    19    22    24    21    16    12     8     5
28255  3-7 Î    10    11    12    14    20    23    24    21    15    12    10     9
28255 8-10 Í    10     7    11    19    23    22    21    26    34    37    28    16
28255 8-10 Î    54    49    49    52    53    50    49    53    63    67    65    60
28275  0-2 Í    89    92    82    72    58    54    54    51    55    55    67    83
28275  0-2 Î    30    35    33    27    20    17    18    18    18    18    22    26
28275  3-7 Í     3     3     9    16    26    30    31    30    25    19    11     5
28275  3-7 Î     7     8     9    10    13    16    17    14    10     7     6     7
28275 8-10 Í     8     5     9    12    16    16    15    19    20    26    22    13
28275 8-10 Î    64    57    58    63    67    66    65    68    72    75    72    67
28418  0-2 Í    53    63    61    65    54    52    55    51    46    35    34    46
28418  0-2 Î    24    31    31    36    30    26    32    28    22    17    16    20
28418  3-7 Í     2     2     4     8    16    21    20    18    11     6     3     2
28418  3-7 Î     8    10    11    16    22    28    27    24    17    10     7     8
28418 8-10 Í    45    35    35    28    30    28    25    31    43    60    63    52
28418 8-10 Î    68    60    58    49    48    46    41    48    61    73    78    72
28434  0-2 Í    58    68    61    60    51    48    49    46    40    31    35    50
28434  0-2 Î    21    28    29    32    27    25    28    26    20    14    15    20
28434  3-7 Í     7     7    10    13    21    25    25    21    15    10     8     7
28434  3-7 Î     7     9    11    12    18    22    23    19    13     9     7     7
28434 8-10 Í    35    25    29    26    29    27    27    33    45    59    57    43
28434 8-10 Î    71    63    61    56    55    54    50    55    67    78    78    74
28493  0-2 Í    79    84    78    71    61    57    57    54    57    49    53    71
28493  0-2 Î    27    35    35    30    24    22    21    21    22    17    20    26
28493  3-7 Í     3     3     5    11    19    25    26    23    16    10     6     3
28493  3-7 Î     9     9    10    13    17    22    23    19    13     9     8     7
28493 8-10 Í    19    12    17    18    20    18    17    24    28    41    41    26
28493 8-10 Î    64    56    55    57    59    57    57    61    65    74    72    67
28552  0-2 Í    65    74    69    59    46    41    40    40    41    39    48    58
28552  0-2 Î    26    32    34    29    23    18    19    20    20    20    23    26
28552  3-7 Í    14    12    13    20    31    37    37    33    24    20    16    14
28552  3-7 Î    15    16    17    19    25    31    31    27    21    15    14    14
28552 8-10 Í    21    15    18    21    23    22    23    27    35    41    37    28
28552 8-10 Î    59    52    50    52    53    52    51    53    59    65    63    60
28573  0-2 Í    82    85    80    74    65    63    61    60    62    60    63    75
28573  0-2 Î    34    41    42    38    32    31    31    30    26    24    26    31
28573  3-7 Í     2     2     4    10    19    22    23    21    15    10     6     3
28573  3-7 Î     8     9    10    14    22    27    28    22    17    12     9     9
28573 8-10 Í    16    13    16    17    17    15    16    19    22    30    32    22
28573 8-10 Î    58    50    48    48    46    43    41    48    56    65    65    61
28666  0-2 Í    75    81    76    67    56    52    50    51    52    51    56    67
28666  0-2 Î    36    42    43    37    32    27    28    30    29    27    29    34
28666  3-7 Í     3     2     3     9    19    24    26    22    15     9     4     3
28666  3-7 Î    14    14    15    19    26    32    33    28    22    16    13    13
28666 8-10 Í    23    17    21    24    26    24    24    28    33    41    39    29
28666 8-10 Î    50    44    42    43    42    40    39    42    49    58    59    53
28698  0-2 Í    76    83    77    70    64    59    57    57    61    56    55    68
28698  0-2 Î    31    38    39    34    28    26    25    26    26    21    23    28
28698  3-7 Í     4     3     4    10    17    22    24    21    15    10     6     5
28698  3-7 Î    11    11    11    14    20    24    26    22    18    12     9    10
28698 8-10 Í    20    14    18    20    19    19    19    22    24    34    39    27
28698 8-10 Î    58    51    50    52    52    50    49    52    56    67    68    62
28704  0-2 Í    61    72    71    71    66    59    61    63    61    49    41    54
28704  0-2 Î    17    23    23    23    24    19    23    26    19    14    11    14
28704  3-7 Í     2     2     4    10    20    25    25    21    16     8     4     2
28704  3-7 Î     6     8     9    12    19    21    23    20    14     9     5     6
28704 8-10 Í    38    27    25    19    15    17    14    16    23    43    55    44
28704 8-10 Î    77    69    68    65    58    60    54    55    67    76    84    81
