23921 ß  Î    2.3   2.6   2.5   2.5   1.5   1.5   1.9   1.8   1.2   1.5   2.0   2.4  23.8
23933 Ï  Í    2.4   1.9   2.4   2.0   3.1   3.5   3.5   4.8   5.4   7.1   4.7   3.0  43.9
23933 Ï  Î   13.3  10.2  10.9  10.7  12.0  11.5  10.0  12.7  14.5  16.7  15.7  14.0 152.2
23933 ß  Í   21.9  22.1  20.4  15.8   8.4   8.0  10.9   7.2   6.2   7.3  12.2  18.0 158.3
23933 ß  Î    4.0   4.3   4.1   3.2   2.3   2.4   3.1   2.6   2.1   1.8   2.7   3.1  35.7
23955 Ï  Í    3.9   2.5   2.7   2.8   4.1   4.1   3.1   4.7   7.4  10.5   8.8   5.8  60.4
23955 Ï  Î   17.6  13.8  15.0  14.4  17.4  16.3  14.9  16.7  17.7  21.8  19.8  18.4 203.8
23955 ß  Í   14.9  16.9  18.0  14.3  10.4  10.1  12.4   8.2   7.3   5.4   9.2  11.9 139.1
23955 ß  Î    3.2   2.8   3.2   3.3   2.1   1.8   3.0   2.3   1.6   1.6   2.3   2.4  29.7
23966 Ï  Í    2.9   2.8   2.2   2.3   4.2   3.9   3.9   5.3   7.7   9.7   6.9   4.1  55.7
23966 Ï  Î   12.3   9.2   9.9   9.6  12.3   9.6   9.1  11.0  14.2  18.8  15.7  14.3 145.9
23966 ß  Í   20.8  19.8  18.3  14.9   9.8   8.7  10.8   7.8   6.8   7.0  12.4  17.6 154.6
23966 ß  Î    4.7   5.3   4.9   4.6   3.0   3.1   4.3   3.5   2.9   2.3   3.3   3.7  45.7
23986 Ï  Í    1.1   1.1   1.2   2.0   2.6   2.7   1.6   3.4   5.7   8.4   3.2   2.0  35.1
23986 Ï  Î   15.5  12.7  13.2  13.1  14.7  12.3  11.5  13.4  17.5  21.6  17.5  16.2 179.3
23986 ß  Í   24.3  22.3  19.8  13.5   9.8   9.8  12.1  10.0   7.3   6.7  14.9  20.9 171.4
23986 ß  Î    4.5   4.6   4.3   3.6   2.5   3.1   2.9   2.9   2.8   1.8   3.2   3.7  39.9
24125 Ï  Í    0.0   0.0   0.0   1.3   3.5   3.9   3.9   5.7   7.4   3.0   1.3   0.0  29.9
24125 Ï  Î   16.3  14.3  16.1  15.9  19.3  19.2  17.6  21.2  22.0  23.1  16.7  16.0 217.6
24125 ß  Í   29.2  27.8  29.2  22.1  12.3   7.8  10.4   8.1   6.3  13.3  26.7  30.3 223.7
24125 ß  Î    2.9   2.9   3.4   3.0   2.2   1.9   2.3   1.9   1.9   1.6   2.5   3.6  30.2
24136 Ï  Í    0.0   0.0   0.0   1.1   4.1   5.5   4.5   6.0   7.9   2.8   0.0   0.0  31.9
24136 Ï  Î    8.0   7.3   7.4   8.0  13.4  14.3  12.1  15.0  17.9  18.2   9.6   8.4 139.5
24136 ß  Í   29.7  28.2  29.8  23.0  11.7   6.9   9.1   7.0   5.2  17.5  29.2  30.9 228.2
24136 ß  Î    6.5   6.4   7.6   6.1   4.2   2.4   3.7   2.9   2.3   2.3   5.4   7.1  56.9
24143 Ï  Í    1.0   1.0   1.0   1.2   3.1   4.0   3.7   4.4   6.6   4.6   3.0   1.5  35.1
24143 Ï  Î    7.9   7.0   6.7   7.8  11.4  11.6   9.9  12.6  15.2  17.1   8.8   9.0 124.9
24143 ß  Í   29.9  27.8  29.9  25.0  15.8  11.1  12.5  10.8   7.7  15.5  27.1  30.0 243.1
24143 ß  Î    7.9   8.0  11.5   9.1   5.1   3.4   4.4   4.1   3.0   3.1   6.2   8.0  73.8
24266 Ï  Í    0.0   1.0   0.0   1.0   1.8   2.7   2.8   3.3   4.0   3.0   1.7   2.0  23.2
24266 Ï  Î    7.7   6.9   6.3   7.5  11.7  10.6  10.4  11.4  13.7  13.1   9.6   8.2 117.2
24266 ß  Í   29.5  27.6  30.8  27.6  18.2  15.6  16.7  15.5  14.3  22.4  28.2  30.3 276.6
24266 ß  Î    8.4   8.1  11.0   8.1   3.8   4.0   4.6   3.4   2.8   3.9   6.1   8.3  72.8
24329 Ï  Í    0.0   1.0   0.0   1.2   2.9   4.8   3.7   4.9   6.2   3.0   1.0   0.0  28.6
24329 Ï  Î    7.7   6.2   7.7  10.0  14.5  14.1  12.4  14.5  17.6  17.6   9.9   8.1 140.5
24329 ß  Í   30.1  28.0  29.3  21.0   9.9   6.3   8.6   7.1   5.3  14.6  27.3  30.5 218.0
24329 ß  Î    6.1   5.5   6.4   5.0   2.7   3.3   3.1   2.7   2.2   1.8   4.7   5.7  49.1
24343 Ï  Í    1.0   1.0   1.0   1.7   1.9   1.8   2.0   3.2   5.1   6.8   2.1   1.0  28.6
24343 Ï  Î   12.6   9.6   7.6   8.4  13.4  12.4  10.8  13.5  15.1  19.8  13.3  13.0 149.3
24343 ß  Í   26.7  25.8  27.4  23.2  16.4  14.7  16.7  13.9   8.9   7.1  20.9  27.3 228.9
24343 ß  Î    4.3   4.8   7.0   6.2   3.7   2.8   3.7   3.5   2.8   1.8   4.0   4.3  48.9
24382 Ï  Í    0.0   0.0   0.0   0.0   1.7   1.4   1.8   2.6   2.3   1.9   0.0   0.0  11.6
24382 Ï  Î   12.7  10.3  10.7  11.4  17.7  17.6  17.6  19.1  19.4  16.6  13.9  12.8 179.7
24382 ß  Í   29.9  28.1  30.8  28.1  16.1  11.0  12.6  11.8  12.1  24.1  29.4  30.3 264.3
24382 ß  Î    5.5   4.5   5.8   5.2   2.8   2.0   2.0   2.2   2.2   3.2   3.9   4.2  43.5
24507 Ï  Í    3.3   1.0   1.8   1.9   4.7   5.5   4.9   8.3   9.2   7.8   2.5   2.4  53.1
24507 Ï  Î   14.9  11.0  12.4  12.7  17.1  15.2  13.2  15.7  17.4  19.3  14.0  14.6 177.3
24507 ß  Í   24.1  22.0  24.2  14.9   6.4   4.6   6.9   4.4   3.9   7.8  20.8  24.2 164.2
24507 ß  Î    3.8   3.9   3.6   2.9   1.9   1.6   2.6   1.9   2.1   1.9   3.0   3.9  33.1
24606 Ï  Í    0.0   1.0   1.4   1.8   3.7   4.4   4.0   6.3   7.9   5.3   1.5   1.0  38.3
24606 Ï  Î    7.7   5.8   9.4  11.1  15.4  14.3  12.5  14.9  16.9  17.1  11.1   9.2 145.4
24606 ß  Í   30.0  27.1  25.2  15.5   6.6   5.6   7.9   6.5   4.7  10.0  23.7  28.8 191.7
24606 ß  Î    5.4   6.5   5.0   3.8   2.2   2.0   2.7   2.9   1.9   1.9   4.0   4.5  42.7
24641 Ï  Í    1.3   1.0   0.0   2.0   2.8   2.6   2.3   3.9   5.4   5.3   2.1   1.5  30.3
24641 Ï  Î    5.8   5.2   5.0   7.9  10.8  10.1   8.6   9.8  12.5  15.5   8.5   6.3 105.8
24641 ß  Í   29.3  26.8  28.7  21.4  11.0   9.3  12.9  11.7   8.6  11.5  25.4  28.7 225.3
24641 ß  Î    8.5   8.5   8.8   5.9   2.5   2.6   4.3   3.9   3.1   2.4   6.1   8.7  65.4
24661 Ï  Í    0.0   0.0   1.5   1.3   2.3   2.6   2.9   3.2   3.5   2.7   1.0   1.0  22.1
24661 Ï  Î    6.9   5.5   7.1   8.9  11.7  10.5   9.9  10.8  13.7  15.2   9.9   8.1 118.0
24661 ß  Í   30.7  28.1  30.1  24.1  15.1  12.0  14.6  13.7  12.5  19.1  28.7  30.3 259.0
24661 ß  Î    8.3   9.6   9.9   6.3   3.8   2.7   4.5   4.3   3.6   3.3   6.5   7.9  70.6
24671 Ï  Í    1.0   0.0   0.0   2.3   2.5   2.5   3.0   3.3   4.2   3.6   2.5   1.0  25.9
24671 Ï  Î    6.4   4.5   5.0   8.9  12.6  11.0  11.4  11.3  15.0  14.3   8.7   7.0 116.0
24671 ß  Í   30.6  28.2  30.3  24.0  11.1   8.3  10.4  10.1   9.2  18.9  28.7  30.6 240.6
24671 ß  Î    9.3   8.6  10.1   6.4   3.5   2.7   3.2   3.3   2.7   3.8   6.6   8.7  69.0
24688 Ï  Í    1.0   1.0   1.0   1.5   2.3   2.4   3.4   3.3   4.4   3.4   1.2   1.7  26.6
24688 Ï  Î    9.3   7.8   7.5   9.8  14.2  13.8  13.0  13.5  15.2  14.3  10.7   8.9 137.9
24688 ß  Í   29.8  27.4  30.5  24.3   9.9   6.1   8.5   7.3   7.2  17.0  27.2  29.7 224.9
24688 ß  Î    6.9   6.8   7.7   5.8   2.3   1.8   2.3   2.3   2.0   3.6   4.3   7.0  52.7
24713 Ï  Í    1.7   1.0   1.3   2.0   4.1   4.2   3.5   5.6   7.7   6.9   2.7   1.4  42.3
24713 Ï  Î    5.6   4.6   7.8   9.4  15.0  13.4  11.4  14.3  15.9  16.8  10.1   7.3 131.6
24713 ß  Í   26.4  23.7  22.3  14.6   6.9   5.5   8.0   5.9   4.5   8.0  19.4  24.4 169.5
24713 ß  Î    6.8   7.3   6.2   3.6   2.0   2.1   2.9   2.4   1.7   1.9   4.5   5.8  47.1
24738 Ï  Í    1.0   1.0   1.0   1.3   1.7   1.7   2.0   2.1   3.4   3.8   2.1   2.0  23.1
24738 Ï  Î    9.0   7.1   6.9   8.4  10.8   9.1   8.1   9.5  12.9  15.4  11.6  10.7 119.4
24738 ß  Í   28.2  25.6  27.4  19.1  12.9  13.0  16.8  14.3  11.0  11.2  23.0  27.2 229.7
24738 ß  Î    5.3   5.6   6.6   4.4   2.7   2.8   4.7   4.2   3.0   2.3   3.8   4.6  50.0
24790 Ï  Í    1.5   1.0   1.0   1.0   2.4   3.0   3.9   4.7   3.5   2.3   1.0   2.8  28.0
24790 Ï  Î   13.0  11.0   9.9   9.3  15.1  13.7  15.5  15.7  15.3  13.0  12.1  12.4 156.0
24790 ß  Í   26.4  26.3  29.9  24.8  12.5   8.5   9.7   9.7  10.8  20.2  26.0  25.3 229.9
24790 ß  Î    5.3   5.7   8.2   6.9   2.9   1.9   2.6   2.7   2.6   4.8   4.7   6.1  54.5
24817 Ï  Í    1.8   1.0   1.4   1.9   2.6   2.6   2.8   3.9   5.7   6.3   3.0   1.7  34.6
24817 Ï  Î   14.2  10.5  14.4  16.0  19.3  18.4  18.4  18.4  19.2  21.7  16.0  14.7 201.2
24817 ß  Í   27.2  25.7  24.7  15.5   8.3   7.9  10.9   8.8   6.9   8.0  19.3  25.0 188.2
24817 ß  Î    4.7   4.2   3.3   2.8   1.8   1.7   2.3   2.3   1.8   1.5   3.1   4.1  33.7
24908 Ï  Í    1.5   1.0   1.3   1.5   2.3   1.8   2.0   2.7   3.9   5.6   2.5   1.6  27.7
24908 Ï  Î   15.4  11.7  14.1  14.5  17.9  15.8  14.0  15.1  16.6  21.2  17.1  16.4 189.8
24908 ß  Í   27.0  24.6  22.2  13.7   9.0   8.9  11.2   9.6   8.4   8.2  18.1  25.1 186.1
24908 ß  Î    3.6   3.7   3.6   3.0   1.9   1.8   2.0   2.0   2.3   1.8   2.5   3.2  31.3
24959 Ï  Í    5.2   2.8   1.0   1.5   2.1   2.1   2.0   2.9   3.6   4.0   2.3   4.5  34.0
24959 Ï  Î   21.7  18.1  12.4  12.8  18.1  15.3  15.3  14.7  15.9  19.8  19.9  21.7 205.9
24959 ß  Í   22.7  23.6  28.4  20.0  11.5  10.0  12.6  11.6   8.7  10.0  22.5  22.8 204.3
24959 ß  Î    2.0   2.3   4.6   3.8   2.0   2.2   2.7   2.2   2.7   2.0   1.8   2.6  30.9
24966 Ï  Í    0.0   1.0   1.0   1.4   1.8   1.8   1.8   2.5   3.4   3.2   1.5   0.0  19.5
24966 Ï  Î   11.2   8.6   8.9  10.4  13.0  10.6  11.1  11.0  14.0  17.3  13.4  11.3 140.7
24966 ß  Í   30.2  27.5  29.1  22.9  17.5  17.6  18.7  16.6  12.5  12.0  25.3  29.6 259.3
24966 ß  Î    5.4   6.4   7.6   4.8   3.0   3.0   4.0   3.5   3.3   2.1   4.0   6.2  53.4
24967 Ï  Í    0.0   0.0   1.0   1.1   1.7   2.6   2.5   3.0   3.1   2.3   1.0   1.0  19.3
24967 Ï  Î   11.4   8.0   7.0   8.4  12.1  10.9  10.4  10.3  13.2  15.6  11.0  10.4 128.6
24967 ß  Í   30.7  28.0  28.6  20.2  12.4  10.6  12.1  11.0  11.7  18.5  28.4  30.5 242.7
24967 ß  Î    5.0   6.3   7.3   4.8   2.7   3.0   3.3   3.4   3.1   2.1   4.5   4.9  50.4
25062 Ï  Í    2.1   1.2   1.3   2.3   5.3   6.0   4.9   8.0   7.6   6.7   4.3   2.3  51.8
25062 Ï  Î   11.7   9.6   8.8  11.8  16.9  14.5  14.4  17.9  18.9  18.8  15.2  11.5 169.8
25062 ß  Í   27.0  25.2  28.4  24.2  15.0  12.7  12.5  10.8   8.9  13.9  18.8  26.0 223.4
25062 ß  Î    6.0   5.6   7.5   6.3   3.3   2.7   3.4   3.0   2.3   2.8   3.7   5.5  52.1
25138 Ï  Í    1.0   1.7   1.5   1.0   2.9   3.1   4.2   5.3   5.2   3.5   1.9   1.3  32.6
25138 Ï  Î   13.7  11.6  11.6  12.3  15.4  15.4  16.4  17.8  19.3  17.8  14.2  13.9 179.4
25138 ß  Í   22.9  21.4  24.8  22.3  11.7   7.1   8.1   6.5   6.3  10.8  18.0  22.7 182.6
25138 ß  Î    4.8   4.8   5.1   4.5   3.1   1.8   2.3   2.1   2.6   3.5   4.8   4.6  43.9
25173 Ï  Í    3.1   2.6   2.3   3.1  10.3   6.1   5.6   8.1  10.5  10.2   8.4   4.8  75.0
25173 Ï  Î   10.9   9.8   7.9   9.9  17.4  12.4  14.1  17.6  18.8  18.8  16.1  11.8 165.5
25173 ß  Í   18.5  18.4  23.1  18.6   9.1  10.5   9.8   7.3   6.2   8.6  11.6  17.2 158.9
25173 ß  Î    5.8   5.3   8.1   6.3   2.6   2.8   3.0   2.6   2.0   2.3   2.9   5.6  49.4
25206 Ï  Í    1.3   2.0   1.5   1.2   2.7   3.3   4.8   6.4   8.4   6.3   3.4   2.0  43.3
25206 Ï  Î   14.3  12.8  13.5  13.1  18.4  18.3  19.7  20.7  21.9  21.0  16.9  15.2 205.7
25206 ß  Í   27.4  24.9  27.9  26.0  16.5  10.9  11.8  10.0   8.7  12.5  21.2  26.0 223.7
25206 ß  Î    5.1   4.9   4.7   3.6   2.6   1.7   1.9   1.8   1.8   2.0   2.5   4.2  36.8
25248 Ï  Í    1.8   1.3   1.3   1.5   2.4   4.1   4.0   5.9   6.1   4.2   2.4   2.4  37.4
25248 Ï  Î    9.5   7.8   7.2   7.4  11.5  12.3  13.8  16.3  16.5  14.4  10.7   9.6 137.0
25248 ß  Í   25.4  24.8  27.6  26.0  17.8   8.6   8.2   7.1   8.0  15.8  23.0  26.3 218.7
25248 ß  Î    8.9   8.6  10.0   8.7   6.2   3.1   2.6   3.2   3.4   4.1   7.5  10.0  76.3
25282 Ï  Í    2.5   2.0   1.7   2.8  10.1   5.3   3.8   7.6   9.9  10.2   6.3   2.8  65.0
25282 Ï  Î   10.6   8.3   6.9  10.4  18.0  11.7  12.4  17.7  17.8  20.7  15.3   9.7 159.4
25282 ß  Í   24.9  24.1  27.4  21.7  11.5  15.0  16.1  11.8   8.0   7.5  14.4  23.0 205.4
25282 ß  Î    6.5   6.4   8.8   7.0   3.5   4.4   4.0   3.6   2.5   2.3   3.1   6.6  58.6
25325 Ï  Í    1.8   1.7   1.3   1.4   4.4   4.6   6.6   8.0  11.7   6.1   3.6   2.4  53.6
25325 Ï  Î   12.9  11.1   9.5   8.8  13.1  13.6  13.9  16.1  18.7  17.8  13.7  12.4 161.7
25325 ß  Í   23.0  21.2  24.7  23.0  11.4   8.5  10.5   8.6   6.6  10.3  17.6  22.5 188.0
25325 ß  Î    5.7   6.3   7.9   7.5   4.4   2.8   3.3   3.7   3.2   3.4   4.6   5.4  58.1
25356 Ï  Í    3.0   3.3   2.1   2.0   4.1   4.4   6.7   6.0   4.8   4.8   3.6   2.9  47.8
25356 Ï  Î   10.2   9.4   8.8   9.1  13.2  12.0  15.3  16.9  13.1  13.2  11.2   9.9 142.2
25356 ß  Í   20.5  19.0  23.7  21.3  13.2   9.8  10.4   8.5   8.8  11.8  17.8  21.5 186.2
25356 ß  Î    8.4   6.8   8.8   6.8   4.6   3.1   3.3   3.4   3.8   3.8   6.4   8.1  67.2
25378 Ï  Í    3.0   2.7   2.4   2.6   4.7   5.5   9.1   9.3   5.4   3.8   2.5   2.8  53.8
25378 Ï  Î    9.4   9.6   8.5  10.4  15.4  13.8  17.8  19.1  15.0  15.7  11.2  10.7 156.7
25378 ß  Í   20.6  19.6  23.4  19.6  10.9   8.7   5.7   5.4   6.9   9.3  15.4  20.6 166.3
25378 ß  Î    8.2   7.4   9.9   7.5   3.6   3.0   2.3   2.5   2.8   3.3   6.4   8.3  65.3
25399 Ï  Í    6.9   6.3   4.4   8.1  14.3   7.3   6.4  10.4  11.3  17.1  13.7   9.0 115.0
25399 Ï  Î   16.5  14.3  13.5  16.6  21.5  16.2  17.6  22.0  20.4  24.6  21.5  17.7 222.4
25399 ß  Í   10.1  11.3  14.1   8.8   4.4   8.2   8.6   5.0   3.1   2.1   2.9   8.9  87.4
25399 ß  Î    3.1   3.9   4.3   2.7   1.8   2.5   2.2   2.1   1.4   1.3   1.1   2.7  29.1
25400 Ï  Í    1.5   1.2   1.8   1.0   1.6   2.5   3.1   3.9   6.0   4.6   2.2   3.2  32.5
25400 Ï  Î   14.7  12.3  11.7   9.2  12.3  13.4  15.1  15.8  16.9  17.2  14.9  13.7 167.0
25400 ß  Í   27.7  26.4  29.4  27.5  21.6  17.2  17.1  14.9  12.5  16.2  24.2  27.2 261.8
25400 ß  Î    5.9   5.4   7.2   7.4   4.2   3.1   2.6   3.3   2.9   3.5   4.8   6.5  56.7
25428 Ï  Í    1.3   1.3   1.1   1.2   2.1   2.5   3.4   3.9   4.8   3.1   1.0   1.7  27.5
25428 Ï  Î   11.7   9.8  10.0  10.3  14.9  14.1  15.6  15.6  16.5  16.9  13.0  11.1 159.6
25428 ß  Í   25.5  23.1  27.5  24.5  11.4   8.0   9.1   8.0   7.5  11.6  20.3  24.8 201.3
25428 ß  Î    6.4   6.5   7.1   6.3   3.6   1.9   2.5   2.4   3.0   2.6   4.8   6.9  53.9
25503 Ï  Í    2.3   1.8   1.8   1.9   3.7   3.9   5.4   6.5   8.4   3.9   3.2   3.8  46.4
25503 Ï  Î   12.1  10.3   8.5   6.5   9.7   9.1  10.7  12.6  14.6  13.7  10.9  10.8 129.4
25503 ß  Í   26.1  23.8  27.2  24.2  13.6  10.4  11.6   9.9  10.0  14.8  23.1  25.6 220.4
25503 ß  Î    6.1   6.4   9.2   9.4   5.2   3.9   4.0   3.7   4.0   3.8   5.6   6.4  67.7
25538 Ï  Í    6.7   4.9   5.1   4.0   7.6   7.9   7.7  10.6  10.7   9.4   7.0   6.3  88.0
25538 Ï  Î   12.6   9.3   8.7   8.8  13.0  12.5  13.3  16.7  15.3  14.0  11.4  11.2 146.7
25538 ß  Í   16.3  15.8  20.0  19.3  10.9   7.1   7.3   6.1   6.3  11.1  13.2  17.2 150.5
25538 ß  Î    7.8   8.5  10.3   8.3   5.7   3.2   3.3   3.1   3.1   5.5   6.1   7.9  72.7
25551 Ï  Í    2.7   2.7   2.2   1.8   3.2   3.4   5.2   5.0   4.8   4.4   3.6   3.0  42.1
25551 Ï  Î   13.4  10.8  10.2  11.3  15.3  14.1  16.7  18.2  16.3  15.0  13.7  13.1 168.3
25551 ß  Í   20.0  20.4  24.1  22.2  13.8   8.9   9.0   7.4   7.7  12.5  17.3  20.6 183.9
25551 ß  Î    6.6   6.6   8.4   5.4   3.5   2.2   2.5   2.0   2.4   3.0   4.7   6.4  53.7
25563 Ï  Í    2.5   2.3   2.5   3.0   5.5   4.9   6.3   7.2   6.7   5.8   4.4   3.1  54.2
25563 Ï  Î   10.2   7.6   8.2   9.1  14.3  11.8  14.8  16.6  14.2  14.2  10.9  10.7 142.6
25563 ß  Í   19.6  18.9  22.5  18.7  11.6  10.1   8.4   6.6   6.9  10.0  15.2  18.6 167.0
25563 ß  Î    6.7   7.5   9.4   6.9   3.2   3.4   2.6   2.1   2.8   3.3   5.6   7.3  60.8
25594 Ï  Í    5.8   4.5   4.2   5.5   9.3   8.6  10.7  11.1   7.8   8.3   7.3   6.2  89.2
25594 Ï  Î   11.9   9.7   9.5  12.3  16.4  15.2  17.4  19.5  15.7  15.9  13.2  11.8 168.5
25594 ß  Í   16.5  16.3  19.5  14.2   8.3  10.4   8.5   5.6   7.0   6.6   9.1  15.2 137.2
25594 ß  Î    8.8   8.5  10.3   6.5   4.0   4.3   3.4   2.8   3.0   3.0   4.8   8.3  67.7
25677 Ï  Í    6.5   4.8   4.1   3.8   8.3   6.6   6.7   9.2  10.3  11.3   9.6   7.0  88.3
25677 Ï  Î   12.4   9.3   9.1  10.6  16.0  12.1  13.8  16.6  16.8  17.8  15.2  12.7 162.5
25677 ß  Í   12.5  14.4  18.4  14.1   8.2  10.9   9.7   7.3   4.6   5.2   7.1  11.8 124.3
25677 ß  Î    6.0   6.0   8.5   6.0   3.3   3.8   3.9   2.3   2.0   1.9   3.3   5.4  52.5
25705 Ï  Í    2.7   1.5   1.3   1.6   3.4   4.2   4.9   5.9   7.3   3.8   2.3   1.5  40.1
25705 Ï  Î   19.8  18.1  18.8  17.1  21.7  19.1  20.8  20.8  19.5  20.1  19.6  19.4 234.8
25705 ß  Í   29.4  27.3  29.4  25.2  15.2   9.8  10.4   8.9   8.7  17.8  26.9  29.8 238.9
25705 ß  Î    3.8   3.3   3.6   3.1   2.1   1.4   2.1   1.7   2.0   2.0   3.2   3.8  32.0
25927 Ï  Í    4.0   3.9   3.2   4.0   5.5   5.1   5.2   6.6   6.9   8.6   7.1   5.9  66.0
25927 Ï  Î   12.4  10.8  11.0  11.4  12.4  11.6  13.3  13.9  12.6  14.9  14.1  14.0 152.5
25927 ß  Í   19.0  18.4  19.9  16.3  12.6  11.3  10.7   9.1   7.7   8.7   9.2  14.1 157.0
25927 ß  Î    5.9   5.8   6.7   5.3   3.7   3.6   3.2   2.6   2.9   3.6   4.4   4.4  52.1
25932 Ï  Í    2.0   2.1   3.1   3.8   6.0   6.2   6.8   7.6   6.4   4.9   4.6   3.1  56.5
25932 Ï  Î   10.2   9.7  10.5  12.1  13.6  11.7  12.7  15.3  13.3  13.6  13.8  11.1 147.7
25932 ß  Í   20.3  18.4  19.5  15.1  11.2  11.7  10.3   8.9   7.8   7.3   9.4  16.8 156.7
25932 ß  Î    6.7   5.2   5.6   4.7   4.1   4.6   3.4   3.1   2.9   2.4   3.0   5.1  51.0
25954 Ï  Í    5.6   4.8   5.0   5.2   7.8   9.6  11.6  10.6   8.2   6.9   5.9   5.3  86.5
25954 Ï  Î   13.6  12.9  14.2  14.4  18.9  19.4  21.6  20.7  17.9  15.9  14.2  14.5 198.3
25954 ß  Í   14.7  13.6  15.6  14.0   8.1   5.2   5.2   5.1   6.4   9.0  11.2  13.3 121.3
25954 ß  Î    5.5   4.7   6.0   4.2   2.3   1.8   1.6   1.9   2.1   3.7   3.9   4.9  42.5
25956 Ï  Í    6.1   5.9   6.3   5.9  11.0  12.7  14.3  12.1   9.4   7.9   7.5   7.2 106.3
25956 Ï  Î   14.2  12.8  12.7  13.3  18.8  20.4  22.0  20.2  16.9  15.0  13.6  13.9 193.6
25956 ß  Í   11.3  11.3  14.4  12.3   6.1   4.1   4.0   4.4   6.5   8.2   9.7  11.0 103.2
25956 ß  Î    5.2   4.4   6.0   4.4   2.6   1.6   2.0   2.0   2.4   3.4   4.2   4.7  42.9
26063 Ï  Í   15.3  10.6   8.7   5.4   3.8   4.3   3.7   3.9   6.8  13.0  17.7  17.8 111.2
26063 Ï  Î   20.0  16.1  14.3  12.6  10.0   9.4   9.9   9.4  12.9  17.9  21.8  22.3 176.7
26063 ß  Í    5.3   6.3   9.7   9.2  10.8   8.6   9.0   8.0   4.7   3.5   2.3   2.8  80.2
26063 ß  Î    2.7   2.5   4.0   2.8   4.5   3.5   3.5   3.4   2.4   2.0   1.8   1.4  34.5
26157 Ï  Í   13.9   8.8   7.0   4.6   2.9   2.8   3.3   3.3   5.0   9.4  15.3  14.8  91.0
26157 Ï  Î   19.7  15.0  13.2  10.9   9.1   9.4   9.3   9.7  11.8  16.5  20.4  20.7 165.6
26157 ß  Í    5.1   6.7   9.9  12.0  14.5  12.9  13.3  11.3   8.0   5.1   3.3   3.1 105.3
26157 ß  Î    2.7   2.9   4.3   3.7   4.2   3.5   4.2   3.5   2.6   2.4   1.8   1.7  37.5
26275 Ï  Í   11.6   7.7   6.1   4.1   3.3   2.5   3.1   2.6   5.6   8.4  14.7  13.8  83.5
26275 Ï  Î   19.3  14.5  12.7  10.2   8.3   8.6   8.0   7.6  10.8  15.6  19.9  20.4 156.0
26275 ß  Í    6.4   7.9  10.8  11.8  13.0  10.8  12.2  11.2   8.9   6.0   3.6   4.4 107.0
26275 ß  Î    3.5   3.4   4.4   3.6   4.2   3.4   3.8   3.7   2.9   2.8   1.9   2.0  39.7
26359 Ï  Í   14.4   9.3   6.6   4.5   3.3   2.7   3.1   2.5   4.9   9.0  14.8  16.4  91.4
26359 Ï  Î   19.3  13.9  11.1   9.8   8.0   8.1   7.6   7.0   9.6  14.9  19.4  20.5 149.2
26359 ß  Í    5.3   6.7  10.1  11.4  11.8   9.9  11.1  11.3   9.1   6.2   3.3   3.2  99.3
26359 ß  Î    3.3   3.3   5.2   4.2   4.4   3.6   4.2   3.7   3.3   3.3   2.0   2.1  42.5
26781 Ï  Í   12.9   9.1   6.2   3.9   3.2   2.1   2.2   2.5   3.6   8.8  14.1  16.6  85.3
26781 Ï  Î   19.6  14.8  13.1  11.2   8.9   8.3   8.5   7.2  10.5  15.6  19.4  21.4 158.5
26781 ß  Í    6.1   7.4   9.9  11.2  12.3   9.4  10.8  12.4  10.3   6.9   3.5   3.6 103.8
26781 ß  Î    3.3   2.8   3.8   2.7   3.2   2.4   3.3   3.4   3.1   3.8   2.7   1.8  36.2
26997 Ï  Í    9.7   8.0   5.9   4.2   2.8   2.5   2.2   2.5   3.6   5.8  11.9  12.8  71.8
26997 Ï  Î   16.5  13.0  11.2   8.7   5.5   5.4   4.8   4.9   7.4  11.9  17.9  19.2 126.4
26997 ß  Í    7.1   8.5  11.6  12.2  13.8  12.1  13.6  15.3  12.1   9.8   4.6   5.0 125.6
26997 ß  Î    4.0   4.1   5.5   4.7   6.5   5.3   7.0   8.2   6.5   4.1   2.7   2.6  61.2
27037 Ï  Í    7.6   5.3   4.7   4.0   3.2   2.8   3.1   3.9   5.8  10.8  14.4  11.4  76.9
27037 Ï  Î   19.7  15.2  15.0  12.3  11.1  10.6  10.3  11.6  14.1  19.6  22.7  22.4 184.4
27037 ß  Í    9.6  11.8  12.5  11.6  10.9   8.8  10.0   8.7   6.7   4.6   4.8   7.2 107.1
27037 ß  Î    3.1   3.1   3.9   3.2   3.3   2.4   2.8   2.4   2.4   2.3   1.9   2.0  32.8
27051 Ï  Í    9.6   7.2   6.5   4.2   3.4   3.3   3.3   4.2   5.5  12.4  14.7  12.2  86.5
27051 Ï  Î   18.5  14.9  15.3  12.6  11.1  10.4   9.8  11.9  15.0  21.6  22.5  22.3 185.8
27051 ß  Í    9.9  10.6  10.8  11.3  11.3   9.9  10.4   9.2   6.0   4.1   4.2   7.1 104.8
27051 ß  Î    3.3   3.5   4.2   2.9   3.6   2.8   3.4   2.7   1.7   2.0   2.1   2.2  34.3
27333 Ï  Í    9.1   6.4   5.3   4.0   3.2   2.7   3.5   3.5   5.4  10.0  13.9  13.0  79.9
27333 Ï  Î   20.9  16.3  16.2  14.1  13.1  11.9  12.0  12.5  15.6  20.0  22.6  23.8 199.0
