23884 1-3   9.5   5.9  25.0  62.5  20.5  26.7  25.5  24.9  22.3  52.2  20.0  11.8  21.7  24.6  24.4
23884 4-6   0.0   5.9   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0  10.0   0.0   2.2   0.0   0.2
23884 >6    0.0   5.9   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.1   0.0   0.1
23891 0    96.6  97.3  65.0  61.5  62.4  65.3  69.6  74.1  74.7  69.2 100.0  94.5  92.0  72.0  77.9
23891 1-3   3.4   2.7  35.0  36.5  36.6  34.4  30.1  25.8  25.1  30.8   0.0   5.6   8.0  27.8  21.9
23891 4-6   0.0   0.0   0.0   1.9   1.0   0.3   0.3   0.2   0.2   0.0   0.0   0.0   0.0   0.3   0.2
23891 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
23914 0     4.2  10.3  29.1  21.8  17.8  13.0  21.2  26.5  18.4  16.5  11.9  20.9  16.4  20.3  18.6
23914 1-3  50.0  69.0  54.6  64.0  65.4  75.4  68.2  66.9  74.2  67.4  53.4  61.2  62.7  68.9  66.2
23914 4-6  29.2  17.2  14.6  10.0  16.8  10.1   1.5   4.4   5.6  14.4  21.2  14.9  16.3   8.0  11.6
23914 >6    8.3   3.5   0.0   0.0   0.0   1.5   0.0   0.0   0.8   0.5   2.5   1.5   1.3   0.3   0.8
23921 0    87.7  81.4  89.3  75.3  70.6  75.9  71.1  76.1  74.5  76.1  69.8  80.2  79.4  74.3  76.8
23921 1-3  12.3  17.4  10.7  24.7  29.4  24.1  28.9  23.2  25.0  22.7  30.2  15.1  19.2  25.4  22.4
23921 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.7   0.5   1.1   0.0   2.8   0.9   0.3   0.6
23921 >6    0.0   1.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.9   0.5   0.0   0.3
23933 0    16.1  27.8  38.5  14.6  24.0  25.0  41.7  32.2  26.1   9.1  16.3  37.3  18.2  26.0  21.2
23933 1-3  70.4  69.4  61.5  76.4  72.0  60.0  58.3  65.6  71.6  75.3  76.3  61.3  71.6  69.5  70.8
23933 4-6  13.6   2.8   0.0   7.3   4.0  15.0   0.0   2.2   2.3  13.2   7.5   1.3   9.3   4.1   7.3
23933 >6    0.0   0.0   0.0   1.8   0.0   0.0   0.0   0.0   0.0   0.9   0.0   0.0   0.4   0.3   0.4
23955 0    53.3  33.3  36.4  34.5  17.7  16.7  27.6  22.4  16.7  29.3  18.2  35.6  37.0  21.8  29.8
23955 1-3  44.0  61.9  59.1  58.6  67.7  83.3  69.0  75.0  79.2  62.7  77.3  64.4  58.7  73.0  65.5
23955 4-6   2.7   2.4   4.6   6.9  14.7   0.0   3.5   2.6   4.2   6.7   4.6   0.0   3.6   5.2   4.3
23955 >6    0.0   2.4   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.3   0.0   0.0   0.7   0.0   0.4
23966 0   100.0 100.0 100.0 100.0  73.3  93.1  97.2  91.6  82.7  85.7 100.0 100.0  90.9  90.6  90.6
23966 1-3   0.0   0.0   0.0   0.0  26.7   6.9   2.8   8.4  17.3   9.5   0.0   0.0   6.1   9.5   9.1
23966 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
23966 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
23986 0    91.8 100.0  50.0  38.5  29.7  41.1  46.7  53.4  47.4  33.3  75.0  87.0  80.0  46.3  59.0
23986 1-3   8.2   0.0  50.0  53.9  59.4  40.0  44.2  35.2  45.8  42.9  18.2   8.7  14.3  43.1  32.3
23986 4-6   0.0   0.0   0.0   0.0  10.9  17.8   8.3  11.4   6.3  23.8   6.8   1.7   4.9  10.0   8.1
23986 >6    0.0   0.0   0.0   0.0   0.0   1.1   0.8   0.0   0.5   0.0   0.0   2.6   0.7   0.5   0.6
24125 0         100.0   0.0   0.0   0.0  19.1  12.5  26.3  21.5  31.3 100.0  72.7  50.9  21.4  26.6
24125 1-3         0.0   0.0  25.0  28.6  52.4  58.3  38.4  45.2  50.0   0.0  18.2  34.0  43.6  41.9
24125 4-6         0.0   0.0   0.0  14.3   4.8   8.3   1.0   8.6   9.4   0.0   0.0   5.7   5.2   5.3
24125 >6          0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.1   0.0   0.0   0.0   0.0   0.4   0.3
24136 0     0.0   0.0        33.3  12.5  40.0  41.7  43.8  42.4  33.3 100.0   0.0  38.5  42.4  42.2
24136 1-3   0.0   0.0        33.3  50.0  50.0  35.4  32.0  43.7  26.7   0.0   0.0  15.4  36.8  35.7
24136 4-6   0.0   0.0         0.0   0.0   0.0   2.1   0.8   0.6   0.0   0.0   0.0   0.0   0.8   0.8
24136 >6    0.0   0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24143 0     0.0  16.7  33.3   0.0  11.1  31.3   0.0  22.0  13.5   8.3 100.0   0.0  11.1  16.3  15.1
24143 1-3   0.0   0.0   0.0   7.7  66.7  31.3  80.0  47.6  49.2  60.0   0.0   0.0  44.4  46.6  46.1
24143 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   4.9   2.4   3.3   0.0   0.0   2.5   2.8   2.7
24143 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.7   0.0   0.0   1.2   0.0   0.3
24266 0    50.9  50.0  40.0   0.0  60.0  18.2  47.1  43.8  47.4  29.6  50.0  70.0  46.9  44.7  45.2
24266 1-3  13.2  10.0  40.0  25.0   0.0  36.4  32.4  33.6  34.9  35.2  50.0  13.3  23.2  33.8  31.3
24266 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.5   0.0   0.0   0.0   0.0   0.7   0.5
24266 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24329 0                     100.0  72.7  72.2  71.6  71.9  71.2  14.3 100.0        45.5  71.9  71.2
24329 1-3                     0.0   9.1  16.7  17.9  16.7  15.4  14.3   0.0         9.1  16.5  16.3
24329 4-6                     0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
24329 >6                      0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
24343 0    29.0   9.5   0.0  23.1  11.9   5.6  26.7  16.8  23.3  18.9  17.7  29.2  20.2  19.3  19.6
24343 1-3  22.6  33.3  25.0  26.9  47.6  55.6  63.3  46.3  56.0  42.3  17.7  33.3  35.1  50.5  44.5
24343 4-6   0.0   0.0   0.0   3.9  14.3   5.6   3.3   4.2   5.2   1.8   0.0   0.0   1.0   5.8   3.9
24343 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   2.1   0.9   0.0   0.0   0.0   0.0   0.9   0.6
24382 0    78.1  63.8  45.0        37.5  33.3  71.4  61.8  46.0  57.6  36.0  78.0  71.8  53.9  70.3
24382 1-3   1.9   0.0   2.5        37.5  33.3  14.3   7.4   6.8   6.1   3.7   0.8   1.5   9.6   2.2
24382 4-6   0.0   0.0   0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24382 >6    0.0   0.0   0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24507 0    66.3  70.1  64.8  54.6  40.5  35.7  41.9  39.4  40.4  57.0  68.0  67.4  67.4  39.9  61.4
24507 1-3  33.2  29.7  34.5  27.3  59.5  62.4  57.3  59.5  58.9  40.7  31.1  31.3  31.8  59.0  37.8
24507 4-6   0.6   0.2   0.7  18.2   0.0   1.9   0.8   1.2   0.7   2.3   0.9   1.3   0.7   1.1   0.8
24507 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0
24606 0    95.1  92.5  60.0  33.3  73.3  92.5  91.5  82.6  83.8  78.3  92.9  98.5  93.1  85.0  86.5
24606 1-3   4.9   7.5  20.0  66.7  26.7   7.5   8.5  17.0  16.2  17.4   7.1   1.5   6.1  14.8  13.2
24606 4-6   0.0   0.0  20.0   0.0   0.0   0.0   0.0   0.4   0.0   0.0   0.0   0.0   0.4   0.2   0.2
24606 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   4.4   0.0   0.0   0.4   0.0   0.1
24641 0    63.3  82.8 100.0        25.0        50.0  46.3  42.9  52.9  46.8  54.5  61.9  43.2  58.9
24641 1-3  36.7  17.2   0.0        75.0        50.0  53.7  52.4  47.1  46.8  44.6  37.0  55.4  40.0
24641 4-6   0.0   0.0   0.0         0.0         0.0   0.0   4.8   0.0   6.4   1.0   1.1   1.4   1.1
24641 >6    0.0   0.0   0.0         0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24661 0    98.3  94.1 100.0  50.0  83.3  85.7  75.0  92.3  82.4  81.8 100.0  89.3  93.5  83.6  90.5
24661 1-3   1.7   5.9   0.0   0.0  16.7   0.0  17.9   7.7  17.7   9.1   0.0  10.7   6.1  12.9   8.2
24661 4-6   0.0   0.0   0.0  50.0   0.0   0.0   3.6   0.0   0.0   0.0   0.0   0.0   0.0   1.7   0.5
24661 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   9.1   0.0   0.0   0.4   0.0   0.3
24671 0    22.9   0.0   0.0  25.0  36.8  60.6  57.6  45.1  47.2  52.6   3.9  13.7  17.5  49.2  44.9
24671 1-3  62.5  95.2   0.0  25.0  63.2  38.5  42.4  53.6  51.9  42.1  96.2  84.3  75.9  49.7  53.3
24671 4-6  12.5   0.0   0.0  25.0   0.0   0.9   0.0   1.3   0.9   5.3   0.0   0.0   4.2   1.0   1.4
24671 >6    0.0   4.8 100.0  25.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.2   0.1   0.3
24688 0    97.7 100.0        71.4  66.7  61.4  73.6  66.9  71.2  75.0  88.9  96.8  92.6  68.9  74.6
24688 1-3   2.3   0.0        28.6  33.3  38.6  26.4  33.1  28.9  25.0  11.1   3.2   7.4  31.1  25.5
24688 4-6   0.0   0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24688 >6    0.0   0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24713 0    98.4 100.0  50.0  78.6  65.0  72.2  89.1  90.5  84.2  76.9  93.3  98.0  94.4  86.8  87.6
24713 1-3   0.0   0.0   0.0   0.0  25.0  14.3   7.5   7.5   9.7   0.0   0.0   0.0   0.0   8.7   7.8
24713 4-6   1.6   0.0  50.0   0.0   0.0   0.0   0.0   0.2   0.0   0.0   6.7   0.0   1.7   0.1   0.2
24713 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   2.0   0.6   0.0   0.1
24738 0    55.8  72.9  65.2  37.5  37.5  53.9  73.3  62.1  62.7  80.0  63.6  52.9  58.8  61.9  59.3
24738 1-3  44.1  26.4  28.3  62.5  62.5  46.2  22.2  36.7  37.3  20.0  36.5  46.4  40.6  36.9  40.0
24738 4-6   0.1   0.7   6.5   0.0   0.0   0.0   0.0   0.6   0.0   0.0   0.0   0.8   0.6   0.3   0.5
24738 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24790 0    82.4  70.8  51.0  50.0  57.1  51.4  51.0  54.8  63.4  64.3  71.2  78.5  78.2  56.1  75.7
24790 1-3  17.5  29.2  49.0  50.0  42.9  46.0  46.9  43.0  32.4  35.7  28.8  21.5  21.8  41.1  24.0
24790 4-6   0.1   0.0   0.0   0.0   0.0   2.7   2.1   2.3   4.2   0.0   0.0   0.0   0.0   2.7   0.3
24790 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24817 0    88.6  87.2  63.6 100.0  60.0  77.8  70.4  77.2  79.7  73.9  87.3  90.2  88.1  76.5  84.4
24817 1-3  11.2  12.8  31.8   0.0  40.0  22.2  29.6  22.9  20.3  26.1  12.7   9.8  11.8  23.5  15.5
24817 4-6   0.2   0.0   4.6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.2   0.0   0.1
24817 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24908 0    86.2  90.4 100.0  90.0  43.8  60.0  64.8  60.7  63.6  80.0  77.8  91.3  87.6  61.9  70.6
24908 1-3  13.8   5.5   0.0  10.0  56.3  40.0  35.2  39.4  36.4  20.0  22.2   8.7  11.9  38.1  29.2
24908 4-6   0.0   4.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.2
24908 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24959 0    60.9  62.7  73.7  62.5  50.0  60.0  42.1  40.5  43.6  43.8  54.8  55.8  59.0  44.5  58.8
24959 1-3  39.2  37.3  26.3  37.5  50.0  40.0  57.9  59.5  56.4  50.0  45.2  44.2  40.9  55.5  41.2
24959 4-6   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   6.3   0.0   0.1   0.1   0.0   0.1
24959 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24966 0    80.6  66.7 100.0  55.0  23.8  33.9  50.5  42.4  42.8  40.0  88.0  84.0  77.1  42.8  55.3
24966 1-3  19.4  28.6   0.0  45.0  71.4  66.1  48.5  57.6  56.7  60.0  12.0  16.0  22.6  56.7  44.3
24966 4-6   0.0   4.8   0.0   0.0   4.8   0.0   1.0   0.0   0.5   0.0   0.0   0.0   0.3   0.5   0.4
24966 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
24967 0   100.0              77.8  82.7  87.2  83.4  86.7  85.5  89.3 100.0        90.9  85.5  85.6
24967 1-3   0.0              22.2  17.3  11.9  15.4  13.4  14.2  10.7   0.0         9.1  14.0  13.9
24967 4-6   0.0               0.0   0.0   0.9   1.0   0.0   0.0   0.0   0.0         0.0   0.4   0.4
24967 >6    0.0               0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
25062 0    17.3   8.1   2.4   5.7   3.7   2.8   2.1   2.4   4.1  12.9   7.8   9.1  10.4   2.8   3.2
25062 1-3  42.3  21.6  48.8  34.7  27.7  22.0  23.6  23.8  21.6  28.2  39.0  40.9  35.5  23.6  24.2
25062 4-6   1.9  13.5  14.6  21.0  24.7  24.1  23.2  22.8  24.2  25.8  22.1  13.6  17.9  23.5  23.2
25062 >6    3.9  10.8   2.4   4.0  12.8  26.6  23.8  20.8  23.7  19.4   7.8   2.3  10.1  22.2  21.5
25138 0    62.5   0.0        50.0   0.0  10.0  35.5  40.4  41.2  52.9  50.0 100.0  56.3  39.1  41.3
25138 1-3  12.5   0.0        50.0   0.0  70.0  48.4  31.1  34.2  47.1  38.9   0.0  33.3  35.0  34.8
25138 4-6   0.0   0.0         0.0 100.0  10.0   6.5   8.1   4.4   0.0   5.6   0.0   2.1   7.2   6.5
25138 >6    0.0   0.0         0.0   0.0   0.0   3.2   0.6   0.0   0.0   0.0   0.0   0.0   0.6   0.5
25173 0    14.4   8.9  11.9   9.7   5.8   2.1   1.5   2.4   5.8  10.6  18.8  24.7  15.2   3.0   4.3
25173 1-3  15.4  16.5  16.8  27.4  37.7  36.8  35.8  32.7  34.8  31.8  32.3  17.2  21.2  35.1  33.6
25173 4-6   6.7  11.4  15.8  10.6  16.3  28.6  29.9  28.1  23.5   9.1  13.5   7.5  10.8  26.4  24.8
25173 >6    2.9   3.8   5.9   3.5   3.9   4.0   4.5   5.5   6.6   0.0   3.1   0.0   2.8   4.9   4.6
25206 0    20.7  41.1  24.3   0.0   0.0  11.1   8.3  20.2  12.8  20.0  36.4  47.9  34.8  14.6  28.5
25206 1-3  11.0  11.0   8.1  33.3  40.0  88.9  33.3  40.4  30.1  40.0   9.1  10.8  13.5  36.4  20.6
25206 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.8   0.0   0.0   0.0   0.0   0.4   0.1
25206 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
25248 0    31.7  50.0   0.0  28.6   0.0 100.0  25.0  69.2  50.0  55.3  39.7  58.0  49.9  56.3  51.8
25248 1-3   7.3   0.0   0.0  14.3   0.0   0.0  31.3   7.7  17.9   5.3   4.1   3.7   3.7  13.8   6.7
25248 4-6   0.0   0.0   0.0   0.0   0.0   0.0   6.3   0.0   0.0   0.0   0.0   0.0   0.0   0.6   0.2
25248 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
25282 0    15.1   8.5  29.0  15.9   7.1   3.5   2.8   3.2   1.5   1.3  12.5  12.5  11.0   3.4   3.9
25282 1-3  49.1  37.3  45.2  37.8  44.1  39.8  32.4  30.3  27.7  35.4  37.5  65.6  42.6  33.6  34.2
25282 4-6  17.0   6.8   3.2   9.8  18.1  33.1  31.0  31.5  32.1  25.3  16.1   3.1  14.2  30.3  29.3
25282 >6    3.8   0.0   0.0   2.4   4.7   6.7  14.0  14.1  14.9   1.3   7.1   0.0   2.3  11.8  11.2
25325 0     0.0             100.0 100.0  33.3  58.5  38.7  51.6  28.6   0.0        16.7  48.4  46.5
25325 1-3   0.0               0.0   0.0  66.7   7.3  38.7  35.9  57.1   0.0        33.3  30.7  30.8
25325 4-6   0.0               0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
25325 >6    0.0               0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
25356 0    38.9  57.7  76.5  76.5  42.2  75.0  56.3  64.8  40.5  51.2  66.7  55.6  56.9  57.1  57.0
25356 1-3  16.7   3.9  17.7  17.7   8.9  12.5   3.1  19.4   8.1   7.0  16.7   0.0   9.6  13.4  12.0
25356 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.9   0.0   0.0   0.0   0.0   0.0   0.4   0.3
25356 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
25378 0    70.0  64.0  53.9  37.0  31.3  26.1  23.4  33.3  40.7  34.6  67.6  56.0  60.8  28.8  33.7
25378 1-3  23.3  32.0  38.5  59.3  42.8  50.5  41.4  38.4  46.5  57.7  29.7  40.0  33.9  45.6  43.8
25378 4-6   3.3   4.0   0.0   3.7  24.1  21.8  33.0  20.3  11.6   3.9   0.0   4.0   2.7  23.1  20.0
25378 >6    3.3   0.0   7.7   0.0   1.8   1.5   2.2   8.0   1.2   3.9   2.7   0.0   2.7   2.5   2.5
25399 0    41.7  46.7  28.8  27.0  13.3   8.3   8.4  13.5  15.1  11.5  17.5  34.4  30.8  11.7  13.4
25399 1-3  50.0  35.0  60.3  58.4  46.8  43.3  44.4  39.8  37.2  37.7  45.0  40.6  45.9  42.6  42.8
25399 4-6   4.2  11.7   8.2  13.5  25.5  25.6  25.0  28.4  23.8  23.0  25.0  12.5  13.0  25.5  24.4
25399 >6    4.2   3.3   2.7   1.1   7.0  20.2  19.3  15.7  21.3  27.9  12.5   9.4   9.5  17.0  16.4
25400 0    93.4  77.8  75.0  75.0   0.0   0.0  16.7  27.7  45.3  48.8  87.1  83.3  80.9  36.1  66.7
25400 1-3   6.6  11.1   6.3  25.0  80.0 100.0  83.3  71.3  52.5  43.9  12.9  14.3  15.9  62.0  30.6
25400 4-6   0.0   5.6   6.3   0.0  20.0   0.0   0.0   1.1   1.4   6.1   0.0   0.5   1.6   1.5   1.6
25400 >6    0.0   5.6   6.3   0.0   0.0   0.0   0.0   0.0   0.7   0.0   0.0   1.9   1.2   0.4   1.0
25428 0    97.1  96.6 100.0 100.0  80.0  82.4  84.2  78.4  77.6  79.0  97.9  98.2  95.7  79.6  85.7
25428 1-3   2.9   3.5   0.0   0.0  20.0  17.7  15.8  20.9  22.5  15.8   2.1   1.9   3.7  20.1  13.9
25428 4-6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.8   0.0   0.0   0.0   0.0   0.0   0.3   0.2
25428 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
25503 0     0.0       100.0  50.0  45.5  67.4  76.1  66.7  41.8  44.0  40.0        43.9  61.3  59.9
25503 1-3 100.0         0.0  50.0  54.6  32.6  23.9  28.9  54.2  50.0  60.0        50.9  35.5  36.7
25503 4-6   0.0         0.0   0.0   0.0   0.0   0.0   0.6   2.3   4.0   0.0         3.5   0.9   1.1
25503 >6    0.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
25538 0   100.0  85.7             100.0  63.2  82.1  60.9  70.7  42.9  87.5        75.0  67.7  68.7
25538 1-3   0.0  14.3               0.0  31.6  14.3  33.3  12.2  42.9  12.5        20.8  24.1  23.6
25538 4-6   0.0   0.0               0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
25538 >6    0.0   0.0               0.0   0.0   0.0   0.0   0.0   0.0   0.0         0.0   0.0   0.0
25551 0    76.4  72.7  65.8  42.5  47.7  46.7  51.8  48.4  35.3  40.0  59.5  76.7  71.6  45.2  63.5
25551 1-3  22.8  27.1  34.2  56.2  50.0  52.0  47.5  51.6  64.2  50.4  38.8  23.1  27.3  54.0  35.5
25551 4-6   0.7   0.0   0.0   1.4   2.3   1.3   0.7   0.0   0.5   5.2   1.7   0.2   0.7   0.7   0.7
25551 >6    0.2   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   4.4   0.0   0.0   0.4   0.0   0.3
25563 0    22.2  14.5  10.4  12.2  10.8   9.3   3.5   9.9   5.4   2.7  17.2  31.9  15.7   9.2  10.9
25563 1-3  42.6  27.5  42.9  43.9  35.5  28.3  26.6  27.3  41.4  42.5  28.0  31.9  36.7  32.5  33.6
25563 4-6  22.2  23.2  28.6  29.9  39.4  37.8  29.4  34.1  38.7  43.4  25.8  23.2  28.5  36.6  34.5
25563 >6   11.1  34.8  18.2  14.0  14.4  24.6  40.6  28.8  14.4  11.5  29.0  13.0  18.7  21.7  20.9
25594 0    68.8  52.4  38.2  38.6  32.1  40.0  30.5  44.8  58.0  33.3  66.7  46.7  47.5  37.6  38.3
25594 1-3  31.3  33.3  44.1  47.7  48.2  44.7  45.9  35.6  25.0  20.8  33.3  46.7  35.3  43.0  42.5
25594 4-6   0.0   9.5   2.9   6.8  15.2  10.5  17.3  12.1   8.0  45.8   0.0   6.7  12.3  13.4  13.3
25594 >6    0.0   4.8   5.9   0.0   0.0   1.1   1.5   0.4   0.0   0.0   0.0   0.0   2.5   0.9   1.0
25677 0    36.9  38.4  22.9  25.8  21.2  13.8  10.0   6.5   9.9  16.7   5.0  26.7  26.8  12.2  14.7
25677 1-3  23.8  27.3  30.1  18.2  38.5  35.8  27.0  22.0  16.0  19.7  11.3  10.0  21.5  29.1  27.8
25677 4-6  14.4  15.2  16.9  21.2  23.1  29.6  32.6  35.3  23.7  15.2  21.3  35.0  18.3  30.4  28.3
25677 >6   24.4  17.2  30.1  34.9  17.0  20.6  30.0  35.9  48.1  47.0  61.3  28.3  32.5  28.0  28.7
25705 0   100.0   0.0       100.0  50.0  48.0  49.4  38.9  36.1  46.6  66.7  23.5  45.5  39.5  40.8
25705 1-3   0.0  75.0         0.0  50.0  52.0  50.6  60.8  63.9  52.8  33.3  76.5  53.5  60.3  58.8
25705 4-6   0.0   0.0         0.0   0.0   0.0   0.0   0.3   0.0   0.6   0.0   0.0   0.5   0.1   0.2
25705 >6    0.0  25.0         0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.1
25745 0    36.7   6.3 100.0  75.0  16.4  20.8  67.2  65.3  72.9  65.9  20.7  47.8  41.3  54.3  50.8
25745 1-3  26.7   6.3   0.0   8.3  29.5  33.3  19.0  25.6   9.4  18.2  17.2  26.1  19.6  22.1  21.4
25745 4-6  13.3  56.3   0.0   8.3  32.8  25.0   8.6   6.6   5.9   6.8  48.3  13.0  23.1  13.3  15.9
25745 >6   23.3  31.3   0.0   0.0   8.2   6.3   0.0   0.0   0.0   2.3  13.8  13.0  14.0   2.1   5.3
25927 0    25.0  70.0  33.3  43.6  21.4  17.4  23.5  18.5  15.8  61.9  33.3  50.0  44.1  22.0  23.1
25927 1-3  62.5  30.0  51.1  47.2  53.5  52.8  52.7  56.5  59.7  33.3  50.0  45.5  45.8  53.0  52.7
25927 4-6  12.5   0.0  13.3   8.1  20.4  26.1  20.4  17.5  17.5   4.8  16.7   4.6   9.3  20.8  20.2
25927 >6    0.0   0.0   2.2   1.2   4.8   2.8   3.5   7.5   7.0   0.0   0.0   0.0   0.9   3.9   3.7
25932 0   100.0   0.0  33.3  60.6  53.2  51.4  61.9  52.9  53.3  60.0   0.0        57.9  55.6  55.6
25932 1-3   0.0   0.0  66.7  36.4  36.0  34.4  27.3  33.3  33.9  40.0 100.0        36.8  31.9  32.0
25932 4-6   0.0   0.0   0.0   0.0   9.2  10.4   7.8  10.2   7.9   0.0   0.0         0.0   9.1   9.1
25932 >6    0.0 100.0   0.0   0.0   1.6   3.7   3.0   3.7   5.0   0.0   0.0         5.3   3.3   3.3
25954 0    60.0  66.7  50.0  27.8  42.9  29.9  30.7  24.6  47.1  16.7  14.3   0.0  35.5  35.2  35.3
25954 1-3   0.0   0.0  50.0  44.4  52.2  61.9  61.4  66.7  41.2  83.3  71.4 100.0  51.6  56.7  56.4
25954 4-6   0.0   0.0   0.0   5.6   0.6   7.2   5.7   1.8   5.9   0.0   0.0   0.0   0.0   3.7   3.5
25954 >6   40.0  33.3   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0  14.3   0.0  12.9   0.0   0.8
25956 0    25.0        57.1  17.0  18.8  17.2  16.0  15.4  17.8  17.2  14.3   0.0  18.8  16.8  16.9
25956 1-3  25.0         0.0  61.7  56.9  55.9  50.4  54.7  50.9  24.1  20.0  40.0  21.3  54.1  52.7
25956 4-6  50.0         0.0  12.8  18.5  21.8  23.5  17.9  25.2  48.3  28.6  20.0  33.8  20.8  21.4
25956 >6    0.0         0.0   0.0   0.3   2.2   1.5   1.3   3.1  10.3  37.1  40.0  22.5   1.5   2.4
26063 0    15.0  34.8  20.8  30.7  11.1  41.7  25.0  60.6  47.1  48.3  20.6  17.1  26.8  36.4  30.1
26063 1-3  66.7  52.8  75.2  67.3  75.0  58.3  75.0  33.3  45.6  50.6  65.8  64.3  63.1  58.1  61.4
26063 4-6   8.3   3.4   0.8   1.0   2.8   0.0   0.0   0.0   0.0   0.0   0.0   7.1   2.8   0.8   2.1
26063 >6    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
26157 0    32.8  21.4  20.9  12.3  25.4  18.8  53.9  42.0  24.1  12.2  16.1  18.1  20.2  24.5  21.3
26157 1-3  61.6  57.3  60.7  78.7  61.0  75.0  46.2  56.5  73.5  70.6  63.5  64.6  63.0  69.1  64.5
